,pnl,book_size,long_count,short_count,turnover,returns,drawdown,margin,fitness,sharpe,start_date,alpha_id,expression,concentrated_weight,high_turnover,low_fitness,low_sharpe,low_sub_universe_sharpe,low_turnover,matches_competition,matches_themes
116,-6004110,20000000,1013,1017,0.0598,-0.071,1.7919,-0.002375,-0.15,-0.2,2012-01-22,dxp6ZmY,"ts_skewness(vec_avg(pv64_dif_fund_asset_alloc_pfd),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
117,-1032443,20000000,1181,1193,0.073,-0.0119,0.1141,-0.000327,-0.15,-0.49,2012-01-22,k3d6jJO,"ts_skewness(vec_avg(pv64_stal_last_close_trr_3yr),120)",PASS,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
118,-5691347,20000000,517,535,0.0456,-0.0709,1.2175,-0.003106,-0.16,-0.21,2012-01-22,p6meKX6,"ts_skewness(vec_avg(pv64_stal_hist_trr_prev_2yr),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
119,-1741990,20000000,0,1,0.0152,-0.0366,0.3464,-0.004821,-0.16,-0.3,2012-01-22,LpWYd52,"ts_skewness(vec_avg(pv64_stal_id_bb_company),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
120,-4083129,20000000,1611,870,0.0894,-0.0472,0.5195,-0.001056,-0.17,-0.27,2012-01-22,Jpqkk3W,"ts_skewness(vec_avg(pv64_fund_total_assets),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
121,-5671088,20000000,48,45,0.0707,-0.0658,1.2025,-0.001862,-0.18,-0.25,2012-01-22,wRqAQ0v,"ts_skewness(vec_avg(pv64_dif_stal_fund_12b_fee),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
122,-4688090,20000000,499,512,0.0406,-0.0542,0.5481,-0.002673,-0.22,-0.33,2012-01-22,QaMA0mW,"ts_skewness(vec_avg(pv64_dif_stal_fund_asset_alloc_equity),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
123,-2250977,20000000,1091,1198,0.0607,-0.0266,0.2334,-0.000877,-0.22,-0.48,2012-01-22,7wWrnPL,"ts_skewness(vec_avg(pv64_dif_fund_12b_fee),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
124,-2359551,20000000,1128,1212,0.1299,-0.0275,0.2986,-0.000423,-0.23,-0.49,2012-01-22,m8pW8QW,"ts_skewness(vec_avg(pv64_stal_hist_trr_prev_1qtr),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
125,-1852710,20000000,1247,1114,0.0686,-0.0219,0.2522,-0.000639,-0.26,-0.61,2012-01-22,PpNb7ME,"ts_skewness(vec_avg(pv64_dif_id_bb_parent_co),120)",PASS,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
126,-3061626,20000000,1213,1143,0.0513,-0.0362,0.3239,-0.001411,-0.27,-0.5,2012-01-22,37wOeKQ,"ts_skewness(vec_avg(pv64_dif_fund_asset_alloc_cash_other),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
127,-6752623,20000000,1,1,0.0261,-0.1015,1.0842,-0.007774,-0.27,-0.3,2012-01-22,roYw7Go,"ts_skewness(vec_avg(pv64_dif_stal_fund_creation_unit_size),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
128,-3735989,20000000,727,945,0.1336,-0.0432,0.5924,-0.000647,-0.27,-0.48,2012-01-22,xxqpMnq,"ts_skewness(vec_avg(pv64_out_stal_m21_hs_dvd),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
129,-3690791,20000000,728,946,0.1336,-0.0427,0.5861,-0.000639,-0.27,-0.47,2012-01-22,07qL168,"ts_skewness(vec_avg(pv64_out_stal_eqy_dvd_sh_12m_net),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
130,-12791743,20000000,581,505,0.0425,-0.1479,1.7905,-0.006964,-0.33,-0.3,2012-01-22,bLX1lnN,"ts_skewness(vec_avg(pv64_out_stal_fund_asset_alloc_corp),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
131,-1580004,20000000,6,6,0.1235,-0.1026,0.3579,-0.001661,-0.44,-0.49,2012-01-22,z9ZEgR1,"ts_skewness(vec_avg(pv64_dif_stal_fund_ira_invest),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
132,-12567965,20000000,31,45,0.0706,-0.1498,1.3192,-0.004244,-0.5,-0.46,2012-01-22,7wWRAnL,"ts_skewness(vec_avg(pv64_out_stal_fund_deferred_load),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
133,-11680155,20000000,448,599,0.054,-0.1466,1.1801,-0.00543,-0.76,-0.7,2012-01-22,7wWroO1,"ts_skewness(vec_avg(pv64_dif_stal_eqy_sh_out),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
134,-12708690,20000000,0,0,0.0109,-0.3438,1.9471,-0.063322,-1.0,-0.6,2012-01-22,lVdYKwN,"ts_skewness(vec_avg(pv64_dif_stal_fd_initial_val),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
135,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,27Mx7VY,"ts_skewness(vec_avg(pv64_dif_dvd_declared_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
136,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,m8pN8Gp,"ts_skewness(vec_avg(pv64_dif_dvd_pay_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
137,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,dxp6xMw,"ts_skewness(vec_avg(pv64_dif_dvd_record_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
138,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,vL8blMa,"ts_skewness(vec_avg(pv64_cins_dif_nfields),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
139,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,Zp69n3n,"ts_skewness(vec_avg(pv64_cins_out_nfields),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
140,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,ng9l8ba,"ts_skewness(vec_avg(pv64_dif_eqy_sh_out_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
141,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,Aw957dX,"ts_skewness(vec_avg(pv64_dif_eqy_split_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
142,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,bLXgdLZ,"ts_skewness(vec_avg(pv64_cins_out_rcode),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
143,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,Aw957wY,"ts_skewness(vec_avg(pv64_cins_out_stal_nfields),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
144,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,vL8bvLz,"ts_skewness(vec_avg(pv64_cins_out_stal_rcode),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
145,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,RpMomP1,"ts_skewness(vec_avg(pv64_dif_fund_incept_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
146,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,OpOj7b7,"ts_skewness(vec_avg(pv64_dif_fund_port_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
147,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,8zbZlaV,"ts_skewness(vec_avg(pv64_dif_fund_redemp_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
148,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,roYw5g9,"ts_skewness(vec_avg(pv64_dif_nfields),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
149,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,vL8bk1a,"ts_skewness(vec_avg(pv64_dif_px_trade_lot_size),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
150,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,37wO9oe,"ts_skewness(vec_avg(pv64_dif_stal_dvd_declared_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
151,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,XpGxJj0,"ts_skewness(vec_avg(pv64_dif_stal_dvd_pay_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
152,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,bLXgOlZ,"ts_skewness(vec_avg(pv64_dif_stal_dvd_record_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
153,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,WpMRerO,"ts_skewness(vec_avg(pv64_dif_stal_eqy_split_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
154,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,OpOjJeR,"ts_skewness(vec_avg(pv64_dif_stal_eqy_sh_out_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
155,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,XpGxVnx,"ts_skewness(vec_avg(pv64_dif_stal_fund_incept_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
156,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,vL8bZOw,"ts_skewness(vec_avg(pv64_dif_stal_fund_port_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
157,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,oK7XJk6,"ts_skewness(vec_avg(pv64_dif_stal_fund_redemp_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
158,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,jZvJxA9,"ts_skewness(vec_avg(pv64_dif_stal_nfields),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
159,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,dxp6obK,"ts_skewness(vec_avg(pv64_dif_stal_px_trade_lot_size),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
160,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,z9ZE08R,"ts_skewness(vec_avg(pv64_dif_stal_td_xe_dvd),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
161,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,xxqoW3l,"ts_skewness(vec_avg(pv64_dif_td_xe_dvd),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
162,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,Kb3p2Y1,"ts_skewness(vec_avg(pv64_fund_class_assets_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
163,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,k3dMM86,"ts_skewness(vec_avg(pv64_fund_total_assets_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
164,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,QaMAwmX,"ts_skewness(vec_avg(pv64_out_stal_dvd_pay_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
165,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,5wx1PNM,"ts_skewness(vec_avg(pv64_out_stal_dvd_record_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
166,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,jZvJqxo,"ts_skewness(vec_avg(pv64_out_stal_eqy_sh_out_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
167,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,ad69r35,"ts_skewness(vec_avg(pv64_low_dt_52week),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
168,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,Aw98R6W,"ts_skewness(vec_avg(pv64_out_stal_dvd_declared_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
169,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,k3d6qKL,"ts_skewness(vec_avg(pv64_out_stal_eqy_split_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
170,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,PpNmWqW,"ts_skewness(vec_avg(pv64_out_stal_fund_creation_unit_size),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
171,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,OpOXPRp,"ts_skewness(vec_avg(pv64_out_stal_fund_incept_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
172,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,Ew1PXx1,"ts_skewness(vec_avg(pv64_out_stal_fund_port_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
173,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,GwP5pj3,"ts_skewness(vec_avg(pv64_out_stal_fund_redemp_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
174,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,Yp6oZ56,"ts_skewness(vec_avg(pv64_out_stal_rcode),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
175,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,bLX1pRM,"ts_skewness(vec_avg(pv64_out_stal_td_xe_dvd),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
176,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,qA8JbWP,"ts_skewness(vec_avg(pv64_px_quote_lot_size),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
177,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,p6meQQx,"ts_skewness(vec_avg(pv64_out_stal_nfields),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
178,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,qA8Jee2,"ts_skewness(vec_avg(pv64_out_stal_px_trade_lot_size),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
179,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,LpWYqJ1,"ts_skewness(vec_avg(pv64_px_stal_fund_nav_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
180,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,17eA1Wk,"ts_skewness(vec_avg(pv64_px_stal_eqy_sh_out_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
181,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,9wYObMV,"ts_skewness(vec_avg(pv64_px_stal_nfields),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
182,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,XpGAl1z,"ts_skewness(vec_avg(pv64_px_stal_px_trade_lot_size),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
183,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,VpVbYNw,"ts_skewness(vec_avg(pv64_px_stal_quote_typ),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
184,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,Kb3Mwg8,"ts_skewness(vec_avg(pv64_px_stal_rcode),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
185,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,g16VR8e,"ts_skewness(vec_avg(pv64_rpx_stal_eqy_sh_out_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
186,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,eOmZd3E,"ts_skewness(vec_avg(pv64_rpx_stal_fund_nav_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
187,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,jZvKnqo,"ts_skewness(vec_avg(pv64_rpx_stal_nfields),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
188,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,Zp6vowY,"ts_skewness(vec_avg(pv64_rpx_stal_px_trade_lot_size),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
189,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,8zbxzZl,"ts_skewness(vec_avg(pv64_rpx_stal_quote_typ),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
190,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,PpNmpbM,"ts_skewness(vec_avg(pv64_rpx_stal_rcode),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
191,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,9wYO7Ee,"ts_skewness(vec_avg(pv64_stal_id_bb_security),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
192,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,VpVbaZ0,"ts_skewness(vec_avg(pv64_stal_last_close_trr_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
193,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,jZvKemZ,"ts_skewness(vec_avg(pv64_trr_stal_rcode),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
194,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,PpNmMqL,"ts_skewness(vec_avg(pv64_trr_stal_fund_incept_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
195,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,Yp6oxm6,"ts_skewness(vec_avg(pv64_trr_stal_fund_nav_dt),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
196,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,LpWY5ka,"ts_skewness(vec_avg(pv64_trr_stal_nfields),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
