,pnl,book_size,long_count,short_count,turnover,returns,drawdown,margin,fitness,sharpe,start_date,alpha_id,expression,concentrated_weight,high_turnover,low_fitness,low_sharpe,low_sub_universe_sharpe,low_turnover,matches_competition,matches_themes
30,979638,20000000,1386,1435,0.049,0.0098,0.0797,0.0004,0.09,0.32,2012-01-22,PpW2wJL,"ts_skewness(vec_avg(anl16_medianest_normal),120)",PASS,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
31,1522032,20000000,1373,1441,0.0752,0.0152,0.1839,0.000405,0.09,0.26,2012-01-22,8zoja5o,"ts_skewness(vec_avg(anl16_meanestunit_scale_normal),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
32,1511117,20000000,1373,1441,0.0752,0.0151,0.185,0.000402,0.09,0.26,2012-01-22,JpwN5eE,"ts_skewness(vec_avg(anl16_meanestunit_scale),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
33,4850413,20000000,1297,1521,0.0858,0.0486,0.9903,0.001132,0.09,0.14,2012-01-22,8zoj6rX,"ts_skewness(vec_avg(anl16_estsdown),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
34,344093,20000000,1373,1394,0.0719,0.0106,0.0621,0.000295,0.09,0.31,2012-01-22,eOpbnYp,"ts_skewness(vec_avg(anl16_sranarecstock1through5t24),120)",PASS,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
35,867406,20000000,1386,1435,0.049,0.0087,0.0724,0.000354,0.08,0.29,2012-01-22,PpW2Xaq,"ts_skewness(vec_avg(anl16_meanest),120)",PASS,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
36,848859,20000000,1381,1440,0.0492,0.0085,0.0788,0.000346,0.07,0.28,2012-01-22,179Xmg6,"ts_skewness(vec_avg(anl16_highest),120)",PASS,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
37,819429,20000000,1381,1440,0.0492,0.0082,0.079,0.000334,0.07,0.27,2012-01-22,vLqrzOd,"ts_skewness(vec_avg(anl16_highest_normal),120)",PASS,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
38,837551,20000000,1388,1433,0.0488,0.0084,0.0836,0.000343,0.07,0.27,2012-01-22,adYbWZR,"ts_skewness(vec_avg(anl16_lowest),120)",PASS,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
39,815838,20000000,1389,1432,0.0489,0.0082,0.0853,0.000334,0.07,0.27,2012-01-22,oKpL95k,"ts_skewness(vec_avg(anl16_lowest_normal),120)",PASS,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
40,843947,20000000,1387,1434,0.049,0.0084,0.0743,0.000345,0.07,0.28,2012-01-22,YprbWKA,"ts_skewness(vec_avg(anl16_meanest_normal),120)",PASS,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
41,3530852,20000000,10,7,0.0646,0.0372,0.831,0.001153,0.07,0.13,2012-01-22,5wbzRd5,"ts_skewness(vec_avg(anl16_actnorm_estcomsplitadj),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
42,2275564,20000000,491,469,0.2233,0.0228,0.2823,0.000204,0.07,0.21,2012-01-22,Rp3b0A0,"ts_skewness(vec_avg(anl16_actvalue),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
43,2124345,20000000,491,469,0.2233,0.0213,0.2836,0.000191,0.06,0.19,2012-01-22,k37oe3z,"ts_skewness(vec_avg(anl16_actvalue_ascontrib),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
44,2065949,20000000,464,489,0.2145,0.0207,0.3136,0.000193,0.05,0.17,2012-01-22,z9M8XrK,"ts_skewness(vec_avg(anl16_actunit_scale_normal),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
45,579847,20000000,1304,1531,0.0496,0.0064,0.0927,0.000259,0.05,0.21,2012-01-22,oKpLnxk,"ts_skewness(vec_avg(anl16_smartest),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
46,535237,20000000,1304,1531,0.0495,0.0059,0.0959,0.000239,0.04,0.2,2012-01-22,OpYNo11,"ts_skewness(vec_avg(anl16_smartest_normal),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
47,4147128,20000000,1316,1567,0.0581,0.0415,1.0806,0.001429,0.04,0.07,2012-01-22,OpYNw3Y,"ts_skewness(vec_avg(anl16_beforecons_mean),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
48,1292094,20000000,464,489,0.2144,0.0129,0.3086,0.000121,0.03,0.11,2012-01-22,k37oegO,"ts_skewness(vec_avg(anl16_actunit_scale_ascontrib),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
49,1292094,20000000,464,489,0.2144,0.0129,0.3086,0.000121,0.03,0.11,2012-01-22,xx63XjJ,"ts_skewness(vec_avg(anl16_actunit_scale),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
50,1799371,20000000,1340,1544,0.0715,0.018,1.2131,0.000504,0.03,0.07,2012-01-22,k37ok6L,"ts_skewness(vec_avg(anl16_afterest_value),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
51,1416361,20000000,491,469,0.2234,0.0142,0.3091,0.000127,0.03,0.13,2012-01-22,7wANg1O,"ts_skewness(vec_avg(anl16_actvalue_normal),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
52,171877,20000000,1423,1421,0.0737,0.0053,0.0711,0.000144,0.02,0.1,2012-01-22,wRmZ5d1,"ts_skewness(vec_avg(anl16_sranarecstockt12),120)",PASS,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
53,2212195,20000000,1255,1564,0.1012,0.0221,1.3159,0.000438,0.02,0.05,2012-01-22,vLqrzmw,"ts_skewness(vec_avg(anl16_estsup),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
54,479289,20000000,1445,1441,0.0685,0.0048,0.3948,0.00014,0.01,0.04,2012-01-22,ngJdORd,"ts_skewness(vec_avg(anl16_interimperiodnum),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
55,192007,20000000,281,286,0.0958,0.0019,0.095,4e-05,0.01,0.05,2012-01-22,179XmjX,"ts_skewness(vec_avg(anl16_highrec),120)",PASS,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
56,666048,20000000,35,36,0.0823,0.0074,0.6471,0.000179,0.01,0.04,2012-01-22,jZEAn99,"ts_skewness(vec_avg(anl16_senorm_estcomsplitadj),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
57,19956,20000000,1456,1400,0.0477,0.0002,0.4104,8e-06,0.0,0.0,2012-01-22,9wvjPbV,"ts_skewness(vec_avg(anl16_afterest_percentage),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
58,-40681,20000000,453,430,0.2682,-0.0004,0.5501,-3e-06,-0.0,-0.0,2012-01-22,oKpLQq6,"ts_skewness(vec_avg(anl16_actsuescore),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
59,-102629,20000000,1321,1362,0.1091,-0.001,0.9397,-1.9e-05,-0.0,-0.0,2012-01-22,xx63wkb,"ts_skewness(vec_avg(anl16_aftercons_percentage),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
60,-360890,20000000,1,1,0.0615,-0.0036,1.578,-0.000117,-0.0,-0.01,2012-01-22,z9M8j88,"ts_skewness(vec_avg(anl16_estorgnotenorm_estnormcuradj),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
61,-40720,20000000,1565,1318,0.071,-0.0004,0.121,-1.1e-05,-0.0,-0.01,2012-01-22,jZEAlpo,"ts_skewness(vec_avg(anl16_beforecons_numitems_orig),120)",PASS,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
62,228365,20000000,629,754,0.1909,0.0026,0.5311,2.7e-05,0.0,0.02,2012-01-22,Npwa6aq,"ts_skewness(vec_avg(anl16_estnotetext),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
63,-348146,20000000,152,134,0.0988,-0.0035,0.2609,-7.1e-05,-0.01,-0.06,2012-01-22,ro3Org3,"ts_skewness(vec_avg(anl16_lowrec),120)",PASS,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
64,-987718,20000000,1398,1486,0.0765,-0.0099,0.9934,-0.000258,-0.01,-0.04,2012-01-22,OpYNwKq,"ts_skewness(vec_avg(anl16_aftercons_mean),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
65,-436924,20000000,561,549,0.0881,-0.0044,0.6039,-9.9e-05,-0.01,-0.03,2012-01-22,Zp5b2vj,"ts_skewness(vec_avg(anl16_recsup),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
66,-1797179,20000000,1341,1538,0.074,-0.018,1.0197,-0.000486,-0.03,-0.07,2012-01-22,vLqrnQa,"ts_skewness(vec_avg(anl16_beforecons_median),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
67,-540847,20000000,1326,1223,0.0573,-0.0054,0.0738,-0.000189,-0.05,-0.22,2012-01-22,adYbA85,"ts_skewness(vec_avg(anl16_recommendation_d1_recvalue),120)",PASS,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
68,-1949716,20000000,1368,1432,0.061,-0.0216,0.6031,-0.000708,-0.06,-0.14,2012-01-22,JpwNg32,"ts_skewness(vec_avg(anl16_presurprise),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
69,-3065094,20000000,1390,1489,0.0811,-0.0307,0.8838,-0.000757,-0.06,-0.13,2012-01-22,Ew7p0j9,"ts_skewness(vec_avg(anl16_beforecons_low),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
70,-1974952,20000000,1368,1432,0.0617,-0.0219,0.6121,-0.000709,-0.06,-0.14,2012-01-22,g1AbRLv,"ts_skewness(vec_avg(anl16_presurprise_normal),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
71,-257868,20000000,1445,1313,0.0663,-0.0079,0.0619,-0.00024,-0.07,-0.27,2012-01-22,lVqvQ1l,"ts_skewness(vec_avg(anl16_recommendation_d1_reccode),120)",PASS,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
72,-3379843,20000000,1385,1498,0.069,-0.0338,1.1363,-0.000981,-0.07,-0.14,2012-01-22,Ew7p0oJ,"ts_skewness(vec_avg(anl16_aftercons_low),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
73,-1132362,20000000,760,789,0.1004,-0.0113,0.1482,-0.000226,-0.11,-0.37,2012-01-22,xx63MLl,"ts_skewness(vec_avg(anl16_3scermun),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
74,-1293673,20000000,1385,1393,0.0721,-0.013,0.1505,-0.000359,-0.12,-0.37,2012-01-22,ngJdZpw,"ts_skewness(vec_avg(anl16_numests),120)",PASS,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
75,-3838250,20000000,45,44,0.0832,-0.0384,1.2102,-0.000923,-0.13,-0.23,2012-01-22,9wvjAEd,"ts_skewness(vec_avg(anl16_meanestnorm_estcomsplitadj),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
76,-1259499,20000000,1547,1316,0.0696,-0.0126,0.1894,-0.000363,-0.13,-0.4,2012-01-22,Ew7p0EG,"ts_skewness(vec_avg(anl16_aftercons_numitems),120)",PASS,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
77,-1417311,20000000,334,336,0.0829,-0.0142,0.1642,-0.000342,-0.13,-0.39,2012-01-22,MpWaKPM,"ts_skewness(vec_avg(anl16_medianrec),120)",PASS,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
78,-451369,20000000,1372,1407,0.0762,-0.0139,0.0745,-0.000366,-0.14,-0.41,2012-01-22,Kb0NnA1,"ts_skewness(vec_avg(anl16_sranarecstock1through5t12),120)",PASS,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
79,-2922467,20000000,94,99,0.0459,-0.0293,0.5367,-0.001275,-0.16,-0.34,2012-01-22,07lX9LK,"ts_skewness(vec_avg(anl16_estimate_d1_estnorm_estnormcuradj),120)",PASS,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
80,-7677904,20000000,0,0,0.0384,-0.0778,1.5363,-0.004053,-0.17,-0.21,2012-01-22,JpwNlJ2,"ts_skewness(vec_avg(anl16_actnorm_estnormcuradj),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
81,-6210760,20000000,1372,1511,0.0734,-0.0622,1.059,-0.001694,-0.18,-0.25,2012-01-22,7wANq1x,"ts_skewness(vec_avg(anl16_aftercons_median),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
82,-7248588,20000000,1338,1535,0.0838,-0.0726,1.3459,-0.001731,-0.18,-0.24,2012-01-22,g1AbwQ0,"ts_skewness(vec_avg(anl16_beforeest_value),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
83,-1163423,20000000,626,598,0.092,-0.0162,0.1262,-0.000352,-0.19,-0.53,2012-01-22,xx639Yb,"ts_skewness(vec_avg(anl16_beforeest_stdvalue),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
84,-3784178,20000000,1232,1222,0.0959,-0.0419,0.5563,-0.000874,-0.19,-0.33,2012-01-22,Yprbnb6,"ts_skewness(vec_avg(anl16_clusterestsdown),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
85,-4724430,20000000,1409,1389,0.0571,-0.0523,0.7562,-0.00183,-0.21,-0.32,2012-01-22,PpW2wKq,"ts_skewness(vec_avg(anl16_presurprisepct),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
86,-597495,20000000,660,637,0.0957,-0.0185,0.0936,-0.000386,-0.22,-0.56,2012-01-22,OpYNb6p,"ts_skewness(vec_avg(anl16_preliminaryrecommendation_d1_reccode),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
87,-597495,20000000,660,637,0.0957,-0.0185,0.0936,-0.000386,-0.22,-0.56,2012-01-22,Kb0NXVg,"ts_skewness(vec_avg(anl16_preliminaryrecommendation_d1_recvalue),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
88,-2037525,20000000,1361,1416,0.0702,-0.0204,0.2332,-0.000581,-0.23,-0.58,2012-01-22,7wANadZ,"ts_skewness(vec_avg(anl16_numincests),120)",PASS,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
89,-450868,20000000,1356,1330,0.0649,-0.0139,0.0491,-0.000429,-0.23,-0.68,2012-01-22,LpjNkPe,"ts_skewness(vec_avg(anl16_sranaeststock),120)",PASS,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
90,-2906681,20000000,47,76,0.0336,-0.0354,0.4329,-0.002106,-0.24,-0.45,2012-01-22,9wvjKV2,"ts_skewness(vec_avg(anl16_estorgnotetext),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
91,-6912389,20000000,574,588,0.0754,-0.0692,1.1115,-0.001836,-0.26,-0.35,2012-01-22,LpjNgYe,"ts_skewness(vec_avg(anl16_recsdown),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
92,-1666931,20000000,1443,1423,0.0384,-0.0514,0.259,-0.002673,-0.28,-0.43,2012-01-22,dxXbEx2,"ts_skewness(vec_avg(anl16_preliminaryestimate_d1_estvalue),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
93,-7800982,20000000,1293,1492,0.0653,-0.0781,1.0492,-0.002392,-0.28,-0.36,2012-01-22,PpW2l6L,"ts_skewness(vec_avg(anl16_eststddev),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
94,-2607063,20000000,790,862,0.0987,-0.0261,0.312,-0.000529,-0.33,-0.72,2012-01-22,ngJdZx8,"ts_skewness(vec_avg(anl16_meanrec),120)",PASS,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
95,-8585155,20000000,1291,1493,0.0655,-0.086,1.1275,-0.002624,-0.34,-0.41,2012-01-22,ngJdz3q,"ts_skewness(vec_avg(anl16_eststddev_normal),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
96,-653757,20000000,1343,1324,0.069,-0.0202,0.0689,-0.000585,-0.37,-0.93,2012-01-22,oKpLVME,"ts_skewness(vec_avg(anl16_sranastockest1through5),120)",PASS,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
97,-6406809,20000000,1217,1234,0.1022,-0.071,0.7777,-0.001389,-0.42,-0.56,2012-01-22,z9M8QLG,"ts_skewness(vec_avg(anl16_clusterestsup),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
98,-7086436,20000000,139,96,0.1085,-0.0716,0.8691,-0.00132,-0.47,-0.62,2012-01-22,PpW262W,"ts_skewness(vec_avg(anl16_estorgnoteunit_scale_ascontrib),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
99,-7086436,20000000,139,96,0.1085,-0.0716,0.8691,-0.00132,-0.47,-0.62,2012-01-22,Vp9aE6A,"ts_skewness(vec_avg(anl16_estorgnoteunit_scale),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
100,-7086436,20000000,139,96,0.1085,-0.0716,0.8691,-0.00132,-0.47,-0.62,2012-01-22,AwWNb5R,"ts_skewness(vec_avg(anl16_estorgnoteunit_scale_normal),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
101,-5119977,20000000,1357,1533,0.0814,-0.0513,0.5493,-0.001259,-0.53,-0.82,2012-01-22,PpW2lMK,"ts_skewness(vec_avg(anl16_interimperiodend),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
102,-13934135,20000000,1214,1625,0.0658,-0.1395,1.7331,-0.00424,-0.7,-0.66,2012-01-22,z9M8wQo,"ts_skewness(vec_avg(anl16_aftercons_stddev),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
103,-21861103,20000000,3,4,0.0355,-0.2421,2.7107,-0.013638,-0.75,-0.54,2012-01-22,oKpLn36,"ts_skewness(vec_avg(anl16_senorm_estnormcuradj),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
104,-32964777,20000000,4,4,0.0352,-0.33,3.5486,-0.018766,-1.66,-1.02,2012-01-22,Kb0Nwm1,"ts_skewness(vec_avg(anl16_meanestnorm_estnormcuradj),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
105,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,YprbZ3o,"ts_skewness(vec_avg(anl16_actchgnorm_estcomsplitadj),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
106,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,ngJd0jx,"ts_skewness(vec_avg(anl16_actchgnorm_estnormcuradj),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
