,pnl,book_size,long_count,short_count,turnover,returns,drawdown,margin,fitness,sharpe,start_date,alpha_id,expression,concentrated_weight,high_turnover,low_fitness,low_sharpe,low_sub_universe_sharpe,low_turnover,matches_competition,matches_themes
18,5040723,20000000,865,1238,0.0215,0.0505,0.2679,0.004686,0.28,0.44,2012-01-22,WpqboaP,"ts_skewness(vec_avg(anl69_best_ndebt_numest),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
19,5341671,20000000,1048,1194,0.0725,0.0825,0.4114,0.002275,0.25,0.31,2012-01-22,OpYN8rR,"ts_skewness(vec_avg(anl69_best_bps_median),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
20,1361576,20000000,1256,935,0.139,0.021,0.041,0.000302,0.24,0.62,2012-01-22,g1AbZ6v,"ts_skewness(vec_avg(anl69_analyst_tot_analyst_rec),120)",PASS,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
21,2657831,20000000,1003,1357,0.0506,0.041,0.2315,0.001621,0.24,0.42,2012-01-22,Npwa29E,"ts_skewness(vec_avg(anl69_best_roe_4wk_dn),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
22,1409751,20000000,1269,1038,0.1385,0.0218,0.0757,0.000314,0.21,0.54,2012-01-22,179XZbm,"ts_skewness(vec_avg(anl69_best_analyst_rating),120)",PASS,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
23,4994701,20000000,1121,1505,0.0781,0.05,0.2001,0.00128,0.21,0.33,2012-01-22,eOpbX96,"ts_skewness(vec_avg(anl69_eps_gaap_best_eps_gaap_stddev),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
24,4562881,20000000,609,741,0.0253,0.0457,0.3503,0.003606,0.2,0.33,2012-01-22,GwabgQ3,"ts_skewness(vec_avg(anl69_best_dps_stddev),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
25,4452444,20000000,1139,1482,0.0784,0.0446,0.3018,0.001138,0.2,0.34,2012-01-22,m83mvA2,"ts_skewness(vec_avg(anl69_eps_best_eps_gaap_stddev),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
26,4866688,20000000,987,1028,0.1028,0.0487,0.4104,0.000948,0.18,0.29,2012-01-22,8zojXGq,"ts_skewness(vec_avg(anl69_best_roa_lo),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
27,3656963,20000000,1252,1573,0.0796,0.0565,0.4475,0.001418,0.18,0.27,2012-01-22,p6XRMEj,"ts_skewness(vec_avg(anl69_best_net_4wk_up),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
28,3683807,20000000,771,972,0.0869,0.0369,0.2238,0.000848,0.18,0.33,2012-01-22,Zp5bQrQ,"ts_skewness(vec_avg(anl69_best_ebit_stddev),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
29,2715690,20000000,1238,1665,0.0705,0.0272,0.2366,0.000771,0.17,0.36,2012-01-22,p6XRLvb,"ts_skewness(vec_avg(anl69_eps_best_eps_hi),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
30,2428132,20000000,796,1130,0.0507,0.0375,0.2961,0.00148,0.17,0.31,2012-01-22,LpjN3G2,"ts_skewness(vec_avg(anl69_best_roa_4wk_up),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
31,3654915,20000000,1162,1528,0.0758,0.0366,0.2149,0.000966,0.17,0.32,2012-01-22,6w8jJkO,"ts_skewness(vec_avg(anl69_best_ptp_stddev),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
32,1315155,20000000,1379,1105,0.129,0.0203,0.1143,0.000315,0.17,0.42,2012-01-22,MpWanla,"ts_skewness(vec_avg(anl69_best_target_hi),120)",PASS,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
33,3411921,20000000,387,303,0.0155,0.0342,0.3231,0.004404,0.16,0.3,2012-01-22,p6XRW6x,"ts_skewness(vec_avg(anl69_best_ffops_numest),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
34,2702151,20000000,820,1041,0.0456,0.0417,0.3697,0.001832,0.16,0.27,2012-01-22,JpwNQoA,"ts_skewness(vec_avg(anl69_best_cps_4wk_up),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
35,5060389,20000000,1345,1526,0.0774,0.0507,0.6845,0.001308,0.15,0.23,2012-01-22,Rp3blN0,"ts_skewness(vec_avg(anl69_best_net_4wk_chg),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
36,6522563,20000000,1455,1403,0.0825,0.0653,0.8318,0.001582,0.14,0.2,2012-01-22,wRmZvN2,"ts_skewness(vec_avg(anl69_best_sales_4wk_chg),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
37,2666906,20000000,601,734,0.1358,0.0267,0.1847,0.000393,0.14,0.31,2012-01-22,179XG8M,"ts_skewness(vec_avg(anl69_best_ltg_lo),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
38,3190949,20000000,1216,1257,0.0608,0.0319,0.5736,0.001051,0.12,0.24,2012-01-22,dxXbPLE,"ts_skewness(vec_avg(anl69_best_roe_4wk_chg),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
39,1825347,20000000,1379,1336,0.089,0.0282,0.1934,0.000633,0.12,0.25,2012-01-22,jZEAxNo,"ts_skewness(vec_avg(anl69_best_opp_to_sales),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
40,3752924,20000000,871,1229,0.0158,0.0376,0.6047,0.004771,0.12,0.21,2012-01-22,Vp9ad90,"ts_skewness(vec_avg(anl69_best_cps_numest),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
41,1132636,20000000,1388,1420,0.1068,0.0175,0.1247,0.000327,0.11,0.3,2012-01-22,qA1xpPA,"ts_skewness(vec_avg(anl69_best_target_price),120)",PASS,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
42,2656443,20000000,1205,1145,0.0194,0.0266,0.4698,0.002746,0.11,0.23,2012-01-22,9wvjxJV,"ts_skewness(vec_avg(anl69_best_ebit_numest),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
43,4001255,20000000,1512,1319,0.0417,0.0401,0.885,0.001921,0.11,0.19,2012-01-22,Kb0NWOE,"ts_skewness(vec_avg(anl69_eps_gaap_best_eps_gaap_numest),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
44,2145755,20000000,1170,1627,0.0653,0.0215,0.1972,0.000658,0.1,0.23,2012-01-22,YprbEeR,"ts_skewness(vec_avg(anl69_best_net_gaap_lo),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
45,3536190,20000000,954,958,0.0831,0.0354,0.4709,0.000852,0.1,0.18,2012-01-22,AwWNeAX,"ts_skewness(vec_avg(anl69_best_ndebt_hi),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
46,2728668,20000000,925,1523,0.022,0.0273,0.5331,0.002479,0.1,0.22,2012-01-22,8zojP3W,"ts_skewness(vec_avg(anl69_best_bps_numest),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
47,3041581,20000000,1166,1557,0.0667,0.047,0.376,0.001408,0.1,0.17,2012-01-22,k37oa9K,"ts_skewness(vec_avg(anl69_best_eps_gaap_4wk_up),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
48,1304681,20000000,503,613,0.0566,0.0201,0.3424,0.000712,0.09,0.23,2012-01-22,179XGoM,"ts_skewness(vec_avg(anl69_best_ltg_4wk_dn),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
49,1648912,20000000,1126,1654,0.0685,0.0255,0.219,0.000744,0.09,0.2,2012-01-22,bLkbzkr,"ts_skewness(vec_avg(anl69_best_net_gaap_median),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
50,2405099,20000000,1024,975,0.069,0.0241,0.367,0.000698,0.08,0.19,2012-01-22,dxXbvmY,"ts_skewness(vec_avg(anl69_best_roa_4wk_chg),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
51,726555,20000000,748,760,0.1338,0.0112,0.0657,0.000168,0.08,0.27,2012-01-22,Kb0NV1j,"ts_skewness(vec_avg(anl69_best_ltg_median),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
52,2274084,20000000,1039,1366,0.0618,0.0351,0.4308,0.001136,0.08,0.16,2012-01-22,MpWa6wM,"ts_skewness(vec_avg(anl69_best_ebitda_4wk_dn),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
53,1877716,20000000,1094,1145,0.0409,0.029,0.4531,0.001418,0.07,0.15,2012-01-22,eOpbQoM,"ts_skewness(vec_avg(anl69_best_bps_chg_pct),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
54,2954487,20000000,975,939,0.0878,0.0296,0.4717,0.000674,0.07,0.15,2012-01-22,Rp3bzna,"ts_skewness(vec_avg(anl69_best_net_debt),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
55,774293,20000000,1380,1387,0.1113,0.012,0.1183,0.000215,0.07,0.23,2012-01-22,Xprbx2X,"ts_skewness(vec_avg(anl69_best_target_median),120)",PASS,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
56,1881059,20000000,1216,1455,0.0696,0.029,0.395,0.000835,0.07,0.15,2012-01-22,OpYNM37,"ts_skewness(vec_avg(anl69_best_net_gaap_4wk_up),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
57,2793823,20000000,993,920,0.0888,0.028,0.4715,0.00063,0.07,0.14,2012-01-22,Rp3b9Gj,"ts_skewness(vec_avg(anl69_best_ndebt_lo),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
58,3346876,20000000,557,976,0.023,0.0335,0.6691,0.002919,0.07,0.14,2012-01-22,oKpLoP6,"ts_skewness(vec_avg(anl69_best_dps_hi),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
59,1195889,20000000,1129,1080,0.0995,0.0185,0.3366,0.000371,0.06,0.15,2012-01-22,5wbzEQJ,"ts_skewness(vec_avg(anl69_best_ebit_to_sales),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
60,1066509,20000000,856,1115,0.048,0.0165,0.1301,0.000686,0.06,0.17,2012-01-22,AwWNEGe,"ts_skewness(vec_avg(anl69_best_roa_4wk_dn),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
61,1043130,20000000,411,490,0.1127,0.0104,0.1087,0.000185,0.06,0.21,2012-01-22,6w8jZKG,"ts_skewness(vec_avg(anl69_best_nav_stddev),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
62,2343595,20000000,1002,879,0.0694,0.0235,0.599,0.000676,0.06,0.14,2012-01-22,ngJdmAx,"ts_skewness(vec_avg(anl69_best_ndebt_4wk_chg),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
63,1073567,20000000,922,1177,0.0507,0.0166,0.367,0.000654,0.05,0.15,2012-01-22,dxXbKzJ,"ts_skewness(vec_avg(anl69_best_ebit_4wk_up),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
64,3601120,20000000,594,710,0.0873,0.0361,1.0437,0.000826,0.05,0.1,2012-01-22,Ew7p2J1,"ts_skewness(vec_avg(anl69_best_roa_stddev),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
65,700809,20000000,606,752,0.0973,0.007,0.0812,0.000144,0.05,0.22,2012-01-22,jZEAP9k,"ts_skewness(vec_avg(anl69_best_ndebt_stddev),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
66,1620658,20000000,1272,1465,0.0681,0.0162,0.8809,0.000476,0.04,0.1,2012-01-22,xx63Glm,"ts_skewness(vec_avg(anl69_best_opp_4wk_chg),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
67,1284251,20000000,776,814,0.12,0.0129,0.3814,0.000214,0.04,0.14,2012-01-22,9wvj8xd,"ts_skewness(vec_avg(anl69_best_nav_lo),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
68,925251,20000000,102,139,0.0418,0.0143,0.2864,0.000683,0.04,0.11,2012-01-22,eOpb1Oz,"ts_skewness(vec_avg(anl69_best_ffops_4wk_up),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
69,1265500,20000000,801,968,0.0983,0.0127,0.2454,0.000258,0.04,0.11,2012-01-22,PpW2g2J,"ts_skewness(vec_avg(anl69_best_bps_stddev),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
70,2302166,20000000,935,1084,0.0847,0.023,0.796,0.000544,0.03,0.07,2012-01-22,7wANlQZ,"ts_skewness(vec_avg(anl69_best_roa),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
71,557245,20000000,715,1048,0.0857,0.0086,0.1306,0.000201,0.03,0.13,2012-01-22,QaJb0ow,"ts_skewness(vec_avg(anl69_best_ev_to_best_ebit),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
72,780908,20000000,885,1344,0.0706,0.0078,0.3075,0.000221,0.02,0.09,2012-01-22,ro3ORbJ,"ts_skewness(vec_avg(anl69_best_ebit_hi),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
73,1010973,20000000,1205,1224,0.0689,0.0156,1.0974,0.000453,0.02,0.05,2012-01-22,qA1x7bP,"ts_skewness(vec_avg(anl69_best_ebitda_chg_pct),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
74,871786,20000000,1117,1680,0.0625,0.0087,0.2687,0.000279,0.02,0.08,2012-01-22,g1Abg2g,"ts_skewness(vec_avg(anl69_best_net_gaap_hi),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
75,823967,20000000,919,987,0.0679,0.0082,0.5392,0.000243,0.02,0.06,2012-01-22,QaJbKNp,"ts_skewness(vec_avg(anl69_best_cps_4wk_chg),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
76,400656,20000000,107,130,0.0369,0.0062,0.407,0.000335,0.01,0.05,2012-01-22,OpYNWjv,"ts_skewness(vec_avg(anl69_best_ffops_4wk_dn),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
77,829883,20000000,1315,1489,0.0757,0.0083,0.7237,0.00022,0.01,0.04,2012-01-22,8zojw57,"ts_skewness(vec_avg(anl69_eps_best_eps_gaap_4wk_chg),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
78,746284,20000000,525,966,0.0278,0.0075,0.5092,0.000537,0.01,0.04,2012-01-22,37bXjGO,"ts_skewness(vec_avg(anl69_best_dps_lo),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
79,1001540,20000000,953,1043,0.0763,0.01,0.735,0.000263,0.01,0.05,2012-01-22,k37oY88,"ts_skewness(vec_avg(anl69_best_roe_stddev),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
80,384025,20000000,1139,1659,0.0606,0.0038,0.3792,0.000127,0.01,0.03,2012-01-22,g1AZ6AJ,"ts_skewness(vec_avg(anl69_net_best_net_gaap),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
81,-266331,20000000,918,1311,0.0722,-0.0027,0.3141,-7.4e-05,-0.0,-0.03,2012-01-22,6w8jdRp,"ts_skewness(vec_avg(anl69_best_ebit_lo),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
82,117296,20000000,1428,1405,0.0876,0.0018,0.132,4.1e-05,0.0,0.04,2012-01-22,adYbzR6,"ts_skewness(vec_avg(anl69_best_ni_adj_to_sales),120)",PASS,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
83,-187377,20000000,703,576,0.1507,-0.0019,0.17,-2.5e-05,-0.0,-0.03,2012-01-22,AwWNLxg,"ts_skewness(vec_avg(anl69_best_ltg_hi),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
84,-19426,20000000,1101,1425,0.0796,-0.0002,0.4071,-5e-06,-0.0,-0.0,2012-01-22,k37oOeg,"ts_skewness(vec_avg(anl69_best_opp_stddev),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
85,92188,20000000,912,1314,0.0769,0.0014,0.2998,3.7e-05,0.0,0.01,2012-01-22,QaJbvE5,"ts_skewness(vec_avg(anl69_best_ebit_median),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
86,169084,20000000,819,840,0.1195,0.0017,0.21,2.8e-05,0.0,0.02,2012-01-22,dxXb9aw,"ts_skewness(vec_avg(anl69_best_ltg_eps),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
87,-140947,20000000,1185,1243,0.0224,-0.0014,0.4511,-0.000126,-0.0,-0.01,2012-01-22,5wbzGXN,"ts_skewness(vec_avg(anl69_best_ltg_numest),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
88,-60989,20000000,1406,1449,0.0514,-0.0006,1.424,-2.4e-05,-0.0,-0.0,2012-01-22,7wANrgL,"ts_skewness(vec_avg(anl69_best_sales_numest),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
89,-127124,20000000,896,797,0.0376,-0.0013,0.481,-6.8e-05,-0.0,-0.01,2012-01-22,m83mKqK,"ts_skewness(vec_avg(anl69_best_ltg_4wk_chg),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
90,221107,20000000,891,1339,0.0707,0.0022,0.3002,6.3e-05,0.0,0.03,2012-01-22,lVqvMGl,"ts_skewness(vec_avg(anl69_best_ebit),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
91,484053,20000000,1019,996,0.0808,0.0048,1.0893,0.00012,0.0,0.01,2012-01-22,179X0Gk,"ts_skewness(vec_avg(anl69_best_roa_hi),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
92,-97919,20000000,1307,1492,0.0926,-0.0015,0.7939,-3.3e-05,-0.0,-0.01,2012-01-22,bLkbazM,"ts_skewness(vec_avg(anl69_best_eps_gaap_median),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
93,-121527,20000000,1424,1383,0.0846,-0.0019,0.3115,-4.4e-05,-0.0,-0.02,2012-01-22,lVqv9m7,"ts_skewness(vec_avg(anl69_best_ptp_to_sales),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
94,5307,20000000,1005,952,0.1106,0.0001,0.0841,1e-06,0.0,0.0,2012-01-22,AwWNeod,"ts_skewness(vec_avg(anl69_best_ndebt_median),120)",PASS,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
95,-250073,20000000,790,804,0.0669,-0.0025,0.47,-7.5e-05,-0.0,-0.01,2012-01-22,07lXx3q,"ts_skewness(vec_avg(anl69_best_nav_4wk_chg),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
96,20362,20000000,765,828,0.1086,0.0002,0.3655,4e-06,0.0,0.0,2012-01-22,8zojVoW,"ts_skewness(vec_avg(anl69_best_nav),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
97,-175921,20000000,1101,1670,0.0605,-0.0018,0.5743,-5.8e-05,-0.0,-0.01,2012-01-22,oKpLGP2,"ts_skewness(vec_avg(anl69_best_opp),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
98,-514438,20000000,394,468,0.0834,-0.0052,0.8461,-0.000124,-0.01,-0.03,2012-01-22,7wANR1O,"ts_skewness(vec_avg(anl69_cest_sales),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
99,-436009,20000000,1144,1691,0.0605,-0.0044,0.4436,-0.000144,-0.01,-0.05,2012-01-22,GwabZL3,"ts_skewness(vec_avg(anl69_eps_gaap_best_eps_gaap_hi),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
100,-1255688,20000000,1223,1255,0.0697,-0.0126,0.9345,-0.000361,-0.01,-0.04,2012-01-22,9wvj20o,"ts_skewness(vec_avg(anl69_best_roe),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
101,-211476,20000000,1191,1442,0.1211,-0.0033,0.0937,-5.4e-05,-0.01,-0.07,2012-01-22,k37oMk8,"ts_skewness(vec_avg(anl69_best_target_lo),120)",PASS,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
102,-877914,20000000,1050,1333,0.0552,-0.0136,0.7403,-0.000491,-0.02,-0.06,2012-01-22,GwabmV0,"ts_skewness(vec_avg(anl69_best_ebitda_4wk_up),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
103,-442320,20000000,1007,1334,0.087,-0.0044,0.1413,-0.000102,-0.02,-0.1,2012-01-22,GwabxRG,"ts_skewness(vec_avg(anl69_best_px_bps_ratio),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
104,-752017,20000000,920,1562,0.0586,-0.0075,0.4035,-0.000257,-0.02,-0.07,2012-01-22,Xprb9Wx,"ts_skewness(vec_avg(anl69_best_ebitda),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
105,-724964,20000000,1253,1526,0.0654,-0.0112,0.4336,-0.000342,-0.02,-0.08,2012-01-22,jZEAxaQ,"ts_skewness(vec_avg(anl69_best_ptp_4wk_up),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
106,-901354,20000000,1230,1564,0.0672,-0.0139,0.4072,-0.000414,-0.02,-0.06,2012-01-22,270w2Gx,"ts_skewness(vec_avg(anl69_best_sales_4wk_dn),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
107,-1142844,20000000,1279,1546,0.0787,-0.0114,0.6639,-0.000291,-0.03,-0.1,2012-01-22,MpWarML,"ts_skewness(vec_avg(anl69_eps_best_eps_gaap_hi),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
