,pnl,book_size,long_count,short_count,turnover,returns,drawdown,margin,fitness,sharpe,start_date,alpha_id,expression,concentrated_weight,high_turnover,low_fitness,low_sharpe,low_sub_universe_sharpe,low_turnover,matches_competition,matches_themes
158,-8228391,20000000,361,408,0.0998,-0.2322,1.4511,-0.004654,-0.64,-0.47,2012-01-22,WpErlXO,"ts_skewness(vec_avg(fnd14_ykf_mrf_sgr_ncr),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
159,-5076943,20000000,52,83,0.0825,-0.1433,0.892,-0.003474,-0.65,-0.61,2012-01-22,ZpRVKej,"ts_skewness(vec_avg(fnd14_curr_auditor_since_event_type),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
160,-5878711,20000000,23,28,0.0735,-0.1661,1.1643,-0.00452,-0.66,-0.57,2012-01-22,p6qbvKV,"ts_skewness(vec_avg(fnd14_prev_auditor_event_type),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
161,-6280996,20000000,827,616,0.223,-0.1772,0.7924,-0.00159,-0.67,-0.75,2012-01-22,g1YN3lg,"ts_skewness(vec_avg(fnd14_accel_filer_is_voluntary_filer),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
162,-3682960,20000000,496,485,0.2212,-0.1045,0.4108,-0.000945,-0.68,-0.99,2012-01-22,PpJL2xK,"ts_skewness(vec_avg(fnd14_lts_csh_csh_opr_act_qtr_1),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
163,-4287716,20000000,649,972,0.1276,-0.1214,0.5317,-0.001903,-0.68,-0.7,2012-01-22,RpJx7eb,"ts_skewness(vec_avg(fnd14_latestfy_filing_type_code_qtr),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
164,-7395313,20000000,37,38,0.2022,-0.2209,1.2607,-0.002185,-0.72,-0.69,2012-01-22,XpjZ7jb,"ts_skewness(vec_avg(fnd14_is_accelerated_filer),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
165,-7226749,20000000,15,15,0.1199,-0.2079,0.9967,-0.003468,-0.77,-0.6,2012-01-22,AwRXP1W,"ts_skewness(vec_avg(fnd14_company_is_active_filer),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
166,-52445,20000000,1,4,0.0667,-0.0874,0.0157,-0.002622,-0.79,-0.95,2012-01-22,MpjvQj6,"ts_skewness(vec_avg(fnd14_cmp_off_bnk_hld_cmp),120)",FAIL,PASS,FAIL,FAIL,ERROR,PASS,WARNING,WARNING
167,-5671034,20000000,1154,1340,0.1617,-0.16,0.6514,-0.001979,-0.85,-0.85,2012-01-22,271VKoY,"ts_skewness(vec_avg(fnd14_2_vqe_hsc_hsc_slb_stl),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
168,-10377146,20000000,9,8,0.1441,-0.3041,1.6338,-0.004221,-0.89,-0.61,2012-01-22,k3xpNZP,"ts_skewness(vec_avg(fnd14_sic_code_fkey),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
169,-7056115,20000000,33,34,0.1902,-0.1991,0.8666,-0.002094,-0.91,-0.89,2012-01-22,ZpRVnMn,"ts_skewness(vec_avg(fnd14_curr_auditor_fkey),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
170,-8308093,20000000,31,33,0.19,-0.2344,0.9638,-0.002468,-1.1,-0.99,2012-01-22,oK1jqp2,"ts_skewness(vec_avg(fnd14_last_reported_auditor_fkey),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
171,-8225734,20000000,567,570,0.1752,-0.2334,0.8073,-0.002664,-1.26,-1.09,2012-01-22,271VKRY,"ts_skewness(vec_avg(fnd14_1_mtt_vqe_hsc_hsc_nhc_hsc_stl),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
172,-9450219,20000000,0,0,0.0243,-0.2867,1.2301,-0.023626,-1.3,-0.86,2012-01-22,dx2JWvj,"ts_skewness(vec_avg(fnd14_termination_form_fkey),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
173,-9450219,20000000,0,0,0.0243,-0.2867,1.2301,-0.023626,-1.3,-0.86,2012-01-22,17q3NKW,"ts_skewness(vec_avg(fnd14_termination_ftp_file_name_fkey),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
174,-9625188,20000000,31,32,0.1871,-0.2716,1.0206,-0.002904,-1.4,-1.16,2012-01-22,KbKA70p,"ts_skewness(vec_avg(fnd14_last_known_auditor_fkey),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
175,-9670796,20000000,1,1,0.0375,-0.3194,1.2006,-0.017048,-1.47,-0.92,2012-01-22,vLK7vXQ,"ts_skewness(vec_avg(fnd14_former_name3),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
176,-11801738,20000000,0,0,0.0133,-0.3403,1.5231,-0.051312,-1.6,-0.97,2012-01-22,WpErOGd,"ts_skewness(vec_avg(fnd14_sgr_bcp_tda_rrc),120)",FAIL,PASS,FAIL,FAIL,ERROR,PASS,WARNING,WARNING
177,-9036344,20000000,848,760,0.1406,-0.2558,1.1,-0.003639,-1.67,-1.24,2012-01-22,6wn6lML,"ts_skewness(vec_avg(fnd14_latestfy_filing_type_code_ttm),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
178,-20187190,20000000,1,1,0.0796,-0.5958,2.4166,-0.014963,-1.72,-0.79,2012-01-22,eOlMxdN,"ts_skewness(vec_avg(fnd14_egc_earliest_form_fkey),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
179,-14967246,20000000,33,35,0.13,-0.4223,1.7037,-0.006499,-2.07,-1.15,2012-01-22,Op1d7Yb,"ts_skewness(vec_avg(fnd14_last_reported_auditor_name),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
180,-15467294,20000000,33,34,0.1299,-0.4364,1.7812,-0.00672,-2.18,-1.19,2012-01-22,Ypj37K6,"ts_skewness(vec_avg(fnd14_last_known_auditor_name),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
181,-15250625,20000000,1203,1202,0.1592,-0.4303,1.6907,-0.005405,-2.37,-1.44,2012-01-22,8zmWjNz,"ts_skewness(vec_avg(fnd14_lts_csh_csh_fnn_act_ttm_2),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
182,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,6wn6E1p,"ts_skewness(vec_avg(fnd14_03_aijd),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
183,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,PpJL1qq,"ts_skewness(vec_avg(fnd14_1_td_sto_rhs_ltt_stl),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
184,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,AwRXwRQ,"ts_skewness(vec_avg(fnd14_2_td_sto_rhs_ltt_stl),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
185,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,Op1d9dq,"ts_skewness(vec_avg(fnd14_acc_flr_prd_end_dt_nm),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
186,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,g1YN3Ng,"ts_skewness(vec_avg(fnd14_accel_filer_accounting_basis),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
187,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,MpjvQwz,"ts_skewness(vec_avg(fnd14_company_is_asset_backed_security),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
188,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,oK1jlQ2,"ts_skewness(vec_avg(fnd14_company_is_fund_or_trust),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
189,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,RpJx8J0,"ts_skewness(vec_avg(fnd14_cmp_nn_tck_sbs),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
190,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,6wn69pP,"ts_skewness(vec_avg(fnd14_company_is_inactive_registrant),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
191,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,z9v7mNG,"ts_skewness(vec_avg(fnd14_company_is_reit),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
192,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,lVLw3Je,"ts_skewness(vec_avg(fnd14_egc_earliest_file_accepted),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
193,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,07bZpYp,"ts_skewness(vec_avg(fnd14_hwt_bls_ttl_ass_dt_qtr),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
194,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,Qa1R7nM,"ts_skewness(vec_avg(fnd14_latest_fees_fiscal_year_ended),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
195,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,g1YNj8J,"ts_skewness(vec_avg(fnd14_latest_it_fees_sum),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
196,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,EwZnVXL,"ts_skewness(vec_avg(fnd14_nasdaq_composite),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
197,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,JpVaPan,"ts_skewness(vec_avg(fnd14_rtq_td_lv_kb_slb_twh),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
198,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,EwZnVnP,"ts_skewness(vec_avg(fnd14_rtq_td_mtt_cni_tn_cni_twh),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
199,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,vLK7O6z,"ts_skewness(vec_avg(fnd14_rtq_td_mtt_nvr_cni_twh),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
200,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,eOlM6vE,"ts_skewness(vec_avg(fnd14_rtq_td_rtq_cni_tn_cni_twh),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
201,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,AwRXQEY,"ts_skewness(vec_avg(fnd14_rtq_td_rtq_nvr_cni_twh),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
202,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,ZpRVm91,"ts_skewness(vec_avg(fnd14_rtq_td_yf_cni_tn_cni_twh),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
203,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,k3xpJ6k,"ts_skewness(vec_avg(fnd14_rtq_td_yf_nvr_cni_twh),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
204,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,wR87QAl,"ts_skewness(vec_avg(fnd14_td_lf_nlf_drp_ncr),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
205,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,7wkPLrL,"ts_skewness(vec_avg(fnd14_td_lf_rlf_lmt_nn_ncr),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
206,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,RpJxEoo,"ts_skewness(vec_avg(fnd14_td_lf_sgr_ncr),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
207,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,ng1Gvrw,"ts_skewness(vec_avg(fnd14_td_sto_rhs_ltt_twh),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
