pnl,book_size,long_count,short_count,turnover,returns,drawdown,margin,fitness,sharpe,start_date,alpha_id,expression,concentrated_weight,high_turnover,is_ladder_sharpe,low_fitness,low_sharpe,low_sub_universe_sharpe,low_turnover,matches_competition
11821522,20000000,478,441,0.5426,0.1142,0.1052,0.000421,0.67,1.47,2012/1/22,376OnEg,"ts_zscore(fnd28_value_18310q,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
2683843,20000000,31,27,0.3482,0.2071,0.1484,0.001189,0.85,1.1,2012/1/22,Vpl0AoG,"ts_zscore(fnd28_bdea_value_03506a,12)",FAIL,PASS,FAIL,FAIL,FAIL,ERROR,PASS,PASS
11473054,20000000,422,368,0.5803,0.1108,0.1746,0.000382,0.48,1.1,2012/1/22,wRzWNgx,"ts_zscore(fnd28_value_05480,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
5898328,20000000,688,605,0.5321,0.057,0.1693,0.000214,0.33,1.02,2012/1/22,VpleMoA,"ts_zscore(fnd28_value_05510,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
12291599,20000000,121,101,0.5903,0.1187,0.1539,0.000402,0.43,0.97,2012/1/22,ngzA9pM,"ts_zscore(fnd28_bdeq_value_03499q,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
11694208,20000000,115,105,0.5663,0.1129,0.2691,0.000399,0.43,0.96,2012/1/22,wRzWaL6,"ts_zscore(fnd28_value_05116q,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
2304229,20000000,31,26,0.3394,0.1778,0.1614,0.001048,0.69,0.95,2012/1/22,RpaA37d,"ts_zscore(fnd28_bdeq_value_03506q,12)",FAIL,PASS,FAIL,FAIL,FAIL,ERROR,PASS,PASS
2304229,20000000,31,26,0.3394,0.1778,0.1614,0.001048,0.69,0.95,2012/1/22,VplZ7vb,"ts_zscore(fnd28_nddq1_value_03506q,12)",FAIL,PASS,FAIL,FAIL,FAIL,ERROR,PASS,PASS
11934377,20000000,122,102,0.5906,0.1152,0.1539,0.00039,0.42,0.95,2012/1/22,k3mvjEk,"ts_zscore(fnd28_nddq1_value_03499q,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
17240248,20000000,120,119,0.5678,0.1665,0.338,0.000586,0.51,0.94,2012/1/22,dx79zgj,"ts_zscore(fnd28_levliqa_value_08271a,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
17240248,20000000,120,119,0.5678,0.1665,0.338,0.000586,0.51,0.94,2012/1/22,dx7PXRX,"ts_zscore(fnd28_value_08271,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
6274703,20000000,529,463,0.5431,0.0606,0.215,0.000223,0.31,0.92,2012/1/22,QalAZ0M,"ts_zscore(fnd28_value_18265q,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
6417169,20000000,491,472,0.5415,0.062,0.0805,0.000229,0.3,0.9,2012/1/22,Kb8ZNNz,"ts_zscore(fnd28_value_05202q,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
6476053,20000000,484,466,0.5415,0.0625,0.0836,0.000231,0.31,0.9,2012/1/22,k3mYMYd,"ts_zscore(fnd28_value_18209q,12)",FAIL,PASS,,FAIL,FAIL,PASS,PASS,PASS
6710375,20000000,412,401,0.541,0.0648,0.1923,0.00024,0.31,0.89,2012/1/22,8z6ExO7,"ts_zscore(fnd28_newq_value_08251q,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
6667349,20000000,412,401,0.541,0.0644,0.1925,0.000238,0.3,0.88,2012/1/22,wRzGdE6,"ts_zscore(fnd28_ratesq_value_08251q,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
6729731,20000000,508,455,0.5489,0.065,0.2109,0.000237,0.3,0.88,2012/1/22,oKzXQgm,"ts_zscore(fnd28_value_18308q,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
20834309,20000000,148,133,0.574,0.2012,0.42,0.000701,0.52,0.87,2012/1/22,07QGzx2,"ts_zscore(fnd28_ishtspmnt_value_01651a,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
14780519,20000000,161,166,0.5802,0.1427,0.5673,0.000492,0.42,0.85,2012/1/22,Mp83Z58,"ts_zscore(fnd28_a_value_08326,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
14780595,20000000,161,166,0.5802,0.1427,0.5673,0.000492,0.42,0.85,2012/1/22,k3mGnMk,"ts_zscore(fnd28_pftlta_value_08326a,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
10293317,20000000,157,143,0.5839,0.0994,0.1663,0.00034,0.35,0.85,2012/1/22,Kb82pZz,"ts_zscore(fnd28_value_18208a,12)",FAIL,PASS,,FAIL,FAIL,FAIL,PASS,PASS
10293317,20000000,157,143,0.5839,0.0994,0.1663,0.00034,0.35,0.85,2012/1/22,lVzN9eN,"ts_zscore(fnd28_value_18208,12)",FAIL,PASS,,FAIL,FAIL,FAIL,PASS,PASS
6089097,20000000,506,529,0.5418,0.0588,0.1568,0.000217,0.28,0.84,2012/1/22,VplzJlw,"ts_zscore(fnd28_newq_value_08606q,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
5806363,20000000,357,391,0.5491,0.0561,0.2526,0.000204,0.27,0.84,2012/1/22,Gw8zJYo,"ts_zscore(fnd28_newq_value_08636q,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
6089097,20000000,506,529,0.5418,0.0588,0.1568,0.000217,0.28,0.84,2012/1/22,z9o0Xl8,"ts_zscore(fnd28_ratesq_value_08606q,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
5804246,20000000,357,391,0.5491,0.056,0.2524,0.000204,0.27,0.84,2012/1/22,WpX0KZx,"ts_zscore(fnd28_ratesq_value_08636q,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
14291316,20000000,147,131,0.57,0.138,0.2561,0.000484,0.41,0.84,2012/1/22,XpleRdX,"ts_zscore(fnd28_statisticsa_value_05506a,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
4784845,20000000,419,432,0.5369,0.0462,0.1055,0.000172,0.24,0.82,2012/1/22,qAzwveV,"ts_zscore(fnd28_value_08699q,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
21065860,20000000,153,138,0.5777,0.2034,0.433,0.000704,0.47,0.8,2012/1/22,p6zdnjX,"ts_zscore(fnd28_fsa1_value_01706a,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
20994431,20000000,153,138,0.5776,0.2027,0.4326,0.000702,0.47,0.8,2012/1/22,Opm6Qj7,"ts_zscore(fnd28_ishta_value_01706a,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
11811417,20000000,187,170,0.5736,0.1141,0.551,0.000398,0.35,0.79,2012/1/22,Vpl5YN5,"ts_zscore(fnd28_statisticsa_value_05201a,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
11168440,20000000,161,161,0.5813,0.1078,0.2256,0.000371,0.34,0.79,2012/1/22,VplegjM,"ts_zscore(fnd28_stpera_value_09621a,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
11811417,20000000,187,170,0.5736,0.1141,0.551,0.000398,0.35,0.79,2012/1/22,xxz5NLb,"ts_zscore(fnd28_value_05201,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
5740341,20000000,538,519,0.5405,0.0554,0.2187,0.000205,0.25,0.78,2012/1/22,ngzmxGq,"ts_zscore(fnd28_nddq1_value_01551q,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
6771116,20000000,523,449,0.5693,0.0654,0.1895,0.00023,0.26,0.78,2012/1/22,5w6ApOM,"ts_zscore(fnd28_newq_value_05486q,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
11638371,20000000,184,167,0.5735,0.1124,0.5383,0.000392,0.35,0.78,2012/1/22,AwamONX,"ts_zscore(fnd28_statisticsa_value_05230a,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
6771944,20000000,523,449,0.5693,0.0654,0.19,0.00023,0.26,0.78,2012/1/22,jZwxM2k,"ts_zscore(fnd28_statisticsq_value_05486q,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
6190232,20000000,522,470,0.5471,0.0598,0.1689,0.000219,0.26,0.78,2012/1/22,rozwp73,"ts_zscore(fnd28_value_18271q,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
15083055,20000000,148,127,0.5778,0.1456,0.275,0.000504,0.39,0.77,2012/1/22,XplRQ5X,"ts_zscore(fnd28_bsasseta_value_02001a,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
11306600,20000000,125,118,0.5274,0.1092,0.218,0.000414,0.35,0.77,2012/1/22,vLzOWpz,"ts_zscore(fnd28_cfq_value_04701q,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
5670962,20000000,536,517,0.5406,0.0548,0.2113,0.000203,0.25,0.77,2012/1/22,OpmWamd,"ts_zscore(fnd28_fsq1_value_01551q,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
5273066,20000000,554,534,0.5382,0.0509,0.1819,0.000189,0.24,0.77,2012/1/22,Npj23X8,"ts_zscore(fnd28_value_18193q,12)",FAIL,PASS,,FAIL,FAIL,FAIL,PASS,PASS
14978722,20000000,148,127,0.5779,0.1446,0.2747,0.000501,0.38,0.76,2012/1/22,z9o35A1,"ts_zscore(fnd28_fsa1_value_02001a,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
5707242,20000000,508,481,0.5432,0.0551,0.2523,0.000203,0.24,0.76,2012/1/22,9w6G6Wd,"ts_zscore(fnd28_ishtq_value_18191q,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
11153052,20000000,125,118,0.528,0.1077,0.2218,0.000408,0.34,0.76,2012/1/22,xxzVE1l,"ts_zscore(fnd28_nddq1_value_04701q,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
5684841,20000000,508,481,0.5432,0.0549,0.2519,0.000202,0.24,0.76,2012/1/22,xxzGXLg,"ts_zscore(fnd28_newq_value_18191q,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
5573207,20000000,536,517,0.5408,0.0538,0.2063,0.000199,0.24,0.75,2012/1/22,JpX302n,"ts_zscore(fnd28_ishtq_value_01551q,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
19770581,20000000,153,138,0.5773,0.1909,0.4145,0.000661,0.43,0.75,2012/1/22,k3m8ZJP,"ts_zscore(fnd28_ishtspmnt_value_01751a,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
4965146,20000000,514,447,0.5478,0.0479,0.1505,0.000175,0.22,0.75,2012/1/22,p6zkRZb,"ts_zscore(fnd28_value_18862q,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
11032218,20000000,188,171,0.5748,0.1065,0.5443,0.000371,0.32,0.74,2012/1/22,5w6evpo,"ts_zscore(fnd28_statisticsa_value_05290a,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
4577340,20000000,617,554,0.5377,0.0442,0.2292,0.000164,0.21,0.73,2012/1/22,jZwOA8Q,"ts_zscore(fnd28_value_05255,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
4990948,20000000,560,537,0.5373,0.0482,0.1685,0.000179,0.22,0.73,2012/1/22,Kb8pL7j,"ts_zscore(fnd28_value_18420q,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
5315272,20000000,538,519,0.5406,0.0513,0.2382,0.00019,0.22,0.73,2012/1/22,qAzJqR2,"ts_zscore(fnd28_wcnddq1_value_01706q,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
5265567,20000000,536,518,0.5407,0.0508,0.2298,0.000188,0.22,0.72,2012/1/22,adP9v9W,"ts_zscore(fnd28_wcfsq1_value_01706q,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
11557436,20000000,156,161,0.5767,0.1116,0.2109,0.000387,0.31,0.71,2012/1/22,k3mGk08,"ts_zscore(fnd28_pftlta_value_08302a,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
10632813,20000000,186,169,0.5726,0.1027,0.5253,0.000359,0.3,0.71,2012/1/22,9w6mAj1,"ts_zscore(fnd28_statisticsa_value_05210a,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
9608933,20000000,118,108,0.5898,0.0928,0.4077,0.000315,0.28,0.71,2012/1/22,qAz3m7P,"ts_zscore(fnd28_statisticsa_value_05140a,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
8408634,20000000,200,177,0.5769,0.0812,0.2984,0.000281,0.27,0.71,2012/1/22,9w6mxo1,"ts_zscore(fnd28_statisticsa_value_05509a,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
5556979,20000000,988,850,0.3829,0.0537,0.1911,0.00028,0.27,0.71,2012/1/22,ZplNrzn,"ts_zscore(fnd28_value_05091,12)",PASS,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
6684087,20000000,156,140,0.5877,0.0645,0.2993,0.00022,0.24,0.71,2012/1/22,roz82nm,"ts_zscore(fnd28_value_05190,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
8408634,20000000,200,177,0.5769,0.0812,0.2984,0.000281,0.27,0.71,2012/1/22,QalpqnQ,"ts_zscore(fnd28_wsannualstats_value_05509,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
5267707,20000000,531,512,0.5411,0.0509,0.2145,0.000188,0.21,0.7,2012/1/22,AwaLJ2E,"ts_zscore(fnd28_ishtq_value_01651q,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
5290802,20000000,531,512,0.5411,0.0511,0.2145,0.000189,0.22,0.7,2012/1/22,9w6dAZx,"ts_zscore(fnd28_newq_value_01651q,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
5179938,20000000,535,517,0.5408,0.05,0.2241,0.000185,0.21,0.7,2012/1/22,Kb8Ma1k,"ts_zscore(fnd28_wcishtq_value_01706q,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
12359522,20000000,166,153,0.583,0.1193,0.3116,0.000409,0.31,0.69,2012/1/22,roz0PW1,"ts_zscore(fnd28_ishtspmnt_value_18191a,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
