pnl,book_size,long_count,short_count,turnover,returns,drawdown,margin,fitness,sharpe,start_date,alpha_id,expression,concentrated_weight,high_turnover,is_ladder_sharpe,low_fitness,low_sharpe,low_sub_universe_sharpe,low_turnover,matches_competition
63355,20000000,21,36,0.0393,0.0026,0.0098,0.000132,0.04,0.28,2012-01-22,oKvgkEn,"ts_zscore(anl11_2_e,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
53200,20000000,43,35,0.0393,0.0022,0.005,0.000111,0.04,0.29,2012-01-22,qAd6JW1,"ts_zscore(anl11_cit1reg_industryperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-31669,20000000,29,30,0.0393,-0.0013,0.009,-6.6e-05,-0.02,-0.18,2012-01-22,roLPnRd,"ts_zscore(anl11_2_g,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-156330,20000000,38,47,0.036,-0.0064,0.0221,-0.000355,-0.16,-0.71,2012-01-22,oKvg062,"ts_zscore(anl11_cit1reg_industryrnk,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
163106,20000000,40,33,0.0426,0.0067,0.0045,0.000314,0.31,1.33,2012-01-22,7wQnP8Z,"ts_zscore(anl11_cit2reg_industryperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
109980,20000000,40,32,0.0393,0.0045,0.0054,0.000229,0.13,0.68,2012-01-22,Pp6OV97,"ts_zscore(anl11_cit3regsubsecperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
67678,20000000,39,34,0.0393,0.0028,0.0062,0.000141,0.05,0.32,2012-01-22,Lp6dY96,"ts_zscore(anl11_cit1regsubsecperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
53808,20000000,34,33,0.0393,0.0022,0.0062,0.000112,0.05,0.39,2012-01-22,JpmvanE,"ts_zscore(anl11_cit3reg_industryperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
76934,20000000,33,42,0.0393,0.0031,0.0162,0.00016,0.04,0.25,2012-01-22,vL9vQg3,"ts_zscore(anl11_cit3reg_industryrnk,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
59023,20000000,34,39,0.0393,0.0024,0.016,0.000123,0.03,0.2,2012-01-22,k3XZAlO,"ts_zscore(anl11_cit3regsubsecrnk,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-58808,20000000,42,37,0.0426,-0.0024,0.0279,-0.000113,-0.02,-0.16,2012-01-22,OpkxdbR,"ts_zscore(anl11_cit2regsubsecperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-177100,20000000,29,34,0.036,-0.0072,0.0223,-0.000402,-0.19,-0.79,2012-01-22,MpXLvP9,"ts_zscore(anl11_cit1regsubsecrnk,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-283078,20000000,32,39,0.0393,-0.0116,0.0285,-0.00059,-0.3,-1.0,2012-01-22,6w1e6a5,"ts_zscore(anl11_cit2regsubsecrnk,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-300834,20000000,33,42,0.0393,-0.0123,0.0301,-0.000627,-0.36,-1.14,2012-01-22,vL9v7RA,"ts_zscore(anl11_cit2reg_industryrnk,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
302162,20000000,35,30,0.0426,0.0124,0.0052,0.000581,0.27,0.87,2012-01-22,z9jRlXR,"ts_zscore(anl11_cit_totalcorregsubsecperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
171253,20000000,37,34,0.0393,0.007,0.0044,0.000357,0.16,0.68,2012-01-22,RpY1gEg,"ts_zscore(anl11_cit_totalcorregsectperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
108915,20000000,31,29,0.0393,0.0045,0.0048,0.000227,0.11,0.59,2012-01-22,z9jNv8E,"ts_zscore(anl11_citposcorreg_industryperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
106552,20000000,34,26,0.0393,0.0044,0.0064,0.000222,0.11,0.56,2012-01-22,RpY1G0g,"ts_zscore(anl11_cit_ttcrg_industryperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
173603,20000000,15,27,0.0393,0.0071,0.0122,0.000362,0.1,0.43,2012-01-22,vL9vQ1b,"ts_zscore(anl11_cit_totalcor,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-176012,20000000,24,29,0.0393,-0.0072,0.0239,-0.000367,-0.2,-0.83,2012-01-22,RpYmJ6j,"ts_zscore(anl11_citposcorreg_industryrnk,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-203062,20000000,39,44,0.0393,-0.0083,0.0223,-0.000423,-0.2,-0.78,2012-01-22,eOKxjad,"ts_zscore(anl11_cit_totalcorregsectrnk,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-196553,20000000,28,37,0.0393,-0.008,0.0252,-0.000409,-0.22,-0.87,2012-01-22,wR1a8ZQ,"ts_zscore(anl11_cit_ttcrg_industryrnk,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-203563,20000000,28,34,0.0393,-0.0083,0.024,-0.000424,-0.24,-0.95,2012-01-22,ngoNpVa,"ts_zscore(anl11_citposcorregsubsecrnk,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-218157,20000000,33,37,0.0393,-0.0089,0.0246,-0.000454,-0.26,-0.98,2012-01-22,9wK7Ngd,"ts_zscore(anl11_cit_totalcorregsubsecrnk,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
338578,20000000,34,34,0.0426,0.0139,0.0033,0.000651,0.46,1.37,2012-01-22,6w1p8RP,"ts_zscore(anl11_creptcesger2e,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
345533,20000000,40,36,0.0426,0.0141,0.0023,0.000664,0.41,1.21,2012-01-22,7wQz7MQ,"ts_zscore(anl11_citregsubsecperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
187253,20000000,35,31,0.0426,0.0077,0.0037,0.00036,0.24,0.98,2012-01-22,m8A5L9W,"ts_zscore(anl11_citreg_industryperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
146750,20000000,34,33,0.0426,0.006,0.008,0.000282,0.1,0.45,2012-01-22,Lp6Gjgv,"ts_zscore(anl11_creptcesger1tic,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
10075,20000000,32,37,0.0393,0.0004,0.0112,2.1e-05,0.0,0.05,2012-01-22,8zrpblX,"ts_zscore(anl11_creptcesger1pme,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-36826,20000000,31,30,0.0393,-0.0015,0.0107,-7.7e-05,-0.02,-0.2,2012-01-22,7wQzWjx,"ts_zscore(anl11_creptcesger1e,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-157548,20000000,29,30,0.0426,-0.0064,0.0162,-0.000303,-0.14,-0.62,2012-01-22,xxQNqjb,"ts_zscore(anl11_creptcesger1g,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-183587,20000000,35,43,0.0393,-0.0075,0.0193,-0.000382,-0.22,-0.91,2012-01-22,Lp6GVr1,"ts_zscore(anl11_citregsubsecrnk,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-230083,20000000,37,46,0.0393,-0.0094,0.023,-0.000479,-0.32,-1.17,2012-01-22,17LpY5Q,"ts_zscore(anl11_citreg_industryrnk,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-589692,20000000,0,0,0.0228,-0.0561,0.0756,-0.004914,-0.5,-0.75,2012-01-22,RpYmjKz,"ts_zscore(anl11_company_name,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
360748,20000000,35,30,0.0393,0.0148,0.0043,0.000752,0.33,0.96,2012-01-22,xxQN0jn,"ts_zscore(anl11_creptcesger3pme,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
226244,20000000,38,35,0.0393,0.0093,0.0035,0.000471,0.32,1.17,2012-01-22,EwbGWj1,"ts_zscore(anl11_creptcesger2tic,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
273991,20000000,37,36,0.0393,0.0112,0.0036,0.000571,0.28,0.94,2012-01-22,OpkGPLv,"ts_zscore(anl11_creptcesger3e,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
134776,20000000,42,40,0.0393,0.0055,0.0079,0.000281,0.14,0.66,2012-01-22,07dpv88,"ts_zscore(anl11_creptcesgergse,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
96795,20000000,36,31,0.0393,0.004,0.0066,0.000202,0.1,0.55,2012-01-22,Kb6Gj7g,"ts_zscore(anl11_creptcesger3tic,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
88149,20000000,38,38,0.0393,0.0036,0.0049,0.000184,0.07,0.43,2012-01-22,p6ENrbx,"ts_zscore(anl11_creptcesger2pme,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
78030,20000000,39,37,0.0393,0.0032,0.0053,0.000163,0.07,0.44,2012-01-22,27RpdJ6,"ts_zscore(anl11_creptcesgere,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
37896,20000000,42,44,0.0393,0.0016,0.0087,7.9e-05,0.03,0.27,2012-01-22,MpXGWbk,"ts_zscore(anl11_creptcesger2g,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
14221,20000000,35,35,0.0426,0.0006,0.0143,2.7e-05,0.0,0.06,2012-01-22,9wKp0R1,"ts_zscore(anl11_creptcesgerg,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-181012,20000000,27,27,0.0393,-0.0074,0.0186,-0.000377,-0.23,-0.94,2012-01-22,7wQzEjO,"ts_zscore(anl11_creptcesger3g,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
238822,20000000,34,30,0.0426,0.0098,0.0042,0.000459,0.27,0.95,2012-01-22,5w9pRlz,"ts_zscore(anl11_creptcesgerrocsope,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
285202,20000000,27,25,0.0426,0.0117,0.0051,0.000548,0.26,0.84,2012-01-22,z9jNX8R,"ts_zscore(anl11_ctpscrgsbscrnksbscprc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
251725,20000000,41,42,0.0426,0.0103,0.0045,0.000484,0.26,0.92,2012-01-22,17Lpvwm,"ts_zscore(anl11_creptcesgerpme,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
191973,20000000,43,38,0.0393,0.0079,0.0041,0.0004,0.18,0.72,2012-01-22,lV2WJO5,"ts_zscore(anl11_creptcesgertic,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
132175,20000000,31,30,0.0426,0.0054,0.0104,0.000254,0.09,0.44,2012-01-22,Np6bkao,"ts_zscore(anl11_crptcsknrtcsgrscptc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
86893,20000000,34,38,0.0393,0.0036,0.0076,0.000181,0.09,0.51,2012-01-22,9wKpgjd,"ts_zscore(anl11_e1reg_industryperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-30231,20000000,34,32,0.0426,-0.0012,0.0159,-5.8e-05,-0.01,-0.13,2012-01-22,dxmZeVw,"ts_zscore(anl11_creptcesgerrocsopgse,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-51920,20000000,35,36,0.0426,-0.0021,0.0186,-0.0001,-0.02,-0.15,2012-01-22,roL2QgJ,"ts_zscore(anl11_creptcesgerrocsoppme,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-88022,20000000,30,30,0.0393,-0.0036,0.0103,-0.000183,-0.09,-0.55,2012-01-22,k3XPRjO,"ts_zscore(anl11_creptcesgerrocsopg,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-885208,20000000,39,41,0.0393,-0.0362,0.0893,-0.001844,-0.45,-0.83,2012-01-22,37xp3z0,"ts_zscore(anl11_e1reg_industryrnk,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
292863,20000000,35,37,0.0393,0.012,0.0024,0.00061,0.41,1.31,2012-01-22,oKvNv7E,"ts_zscore(anl11_e2regsubsecperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
298664,20000000,39,39,0.0393,0.0122,0.0043,0.000622,0.32,1.02,2012-01-22,p6EN103,"ts_zscore(anl11_e3regsubsecperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
216904,20000000,31,29,0.0393,0.0089,0.0029,0.000452,0.31,1.17,2012-01-22,07dpdqv,"ts_zscore(anl11_e2reg_industryperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
246131,20000000,40,39,0.0393,0.0101,0.0041,0.000513,0.28,0.97,2012-01-22,JpmGmoW,"ts_zscore(anl11_e3reg_industryperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
52818,20000000,31,32,0.0393,0.0022,0.0083,0.00011,0.04,0.32,2012-01-22,07dp9z2,"ts_zscore(anl11_e1regsubsecperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-238465,20000000,33,36,0.036,-0.0098,0.0245,-0.000542,-0.31,-1.12,2012-01-22,wR1a1q5,"ts_zscore(anl11_e2reg_industryrnk,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-816516,20000000,33,34,0.0393,-0.0334,0.0824,-0.001701,-0.4,-0.77,2012-01-22,27RpQKP,"ts_zscore(anl11_e1regsubsecrnk,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-651916,20000000,33,38,0.0393,-0.0267,0.0652,-0.001358,-0.43,-0.94,2012-01-22,g1K8KXQ,"ts_zscore(anl11_e2regsubsecrnk,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-1034422,20000000,32,33,0.0393,-0.0423,0.1043,-0.002155,-0.55,-0.95,2012-01-22,jZX6XP5,"ts_zscore(anl11_e3reg_industryrnk,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-992940,20000000,27,28,0.0393,-0.0406,0.0999,-0.002068,-0.57,-1.0,2012-01-22,7wQzKg8,"ts_zscore(anl11_e3regsubsecrnk,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
242445,20000000,26,38,0.0393,0.0099,0.0144,0.000505,0.24,0.87,2012-01-22,17Lpn6m,"ts_zscore(anl11_e_totalcor,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
68016,20000000,35,42,0.0393,0.0028,0.005,0.000142,0.06,0.39,2012-01-22,XpLo1wx,"ts_zscore(anl11_emp1reg_industryperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-28622,20000000,32,33,0.0426,-0.0012,0.0113,-5.5e-05,-0.01,-0.13,2012-01-22,EwbGrMK,"ts_zscore(anl11_e_totalcorregsectperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-42271,20000000,30,26,0.0393,-0.0017,0.0132,-8.8e-05,-0.02,-0.17,2012-01-22,AwbGkYd,"ts_zscore(anl11_emp1reg_industryrnk,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-60899,20000000,30,25,0.0426,-0.0025,0.0139,-0.000117,-0.03,-0.22,2012-01-22,9wKpA32,"ts_zscore(anl11_e_totalcorregsubsecperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-54811,20000000,34,33,0.0426,-0.0022,0.0098,-0.000105,-0.03,-0.24,2012-01-22,AwbGnnl,"ts_zscore(anl11_e_ttcrg_industryperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-72845,20000000,30,34,0.0426,-0.003,0.0132,-0.00014,-0.05,-0.33,2012-01-22,OpkGoqb,"ts_zscore(anl11_emp1regsubsecperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-139467,20000000,28,31,0.0393,-0.0057,0.0174,-0.000291,-0.19,-0.87,2012-01-22,AwbGO5Q,"ts_zscore(anl11_e_totalcorregsectrnk,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-156514,20000000,32,35,0.0393,-0.0064,0.0169,-0.000326,-0.23,-1.02,2012-01-22,YpmvNNq,"ts_zscore(anl11_e_totalcorregsubsecrnk,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-210640,20000000,29,33,0.0393,-0.0086,0.0225,-0.000439,-0.31,-1.2,2012-01-22,QajGnng,"ts_zscore(anl11_e_ttcrg_industryrnk,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
247747,20000000,19,40,0.0393,0.0101,0.0053,0.000516,0.26,0.92,2012-01-22,dxmZ0ov,"ts_zscore(anl11_emp_totalcor,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
238970,20000000,29,29,0.0426,0.0098,0.0042,0.00046,0.23,0.81,2012-01-22,6w1pEL7,"ts_zscore(anl11_emp3reg_industryperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
247990,20000000,41,38,0.0393,0.0101,0.0056,0.000517,0.23,0.81,2012-01-22,AwbGPPW,"ts_zscore(anl11_emp3regsubsecperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
137600,20000000,38,33,0.0393,0.0056,0.0034,0.000287,0.14,0.68,2012-01-22,37xpz00,"ts_zscore(anl11_emp2reg_industryperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
50279,20000000,39,36,0.0426,0.0021,0.012,9.7e-05,0.03,0.22,2012-01-22,m8A5XN6,"ts_zscore(anl11_emp2regsubsecperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
4001,20000000,33,37,0.0393,0.0002,0.0334,8e-06,0.0,0.01,2012-01-22,17Lpddm,"ts_zscore(anl11_emp3regsubsecrnk,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-30357,20000000,41,45,0.0393,-0.0012,0.031,-6.3e-05,-0.01,-0.06,2012-01-22,XpLonpz,"ts_zscore(anl11_emp3reg_industryrnk,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-218933,20000000,45,39,0.0393,-0.009,0.0294,-0.000456,-0.16,-0.58,2012-01-22,xxQNRvN,"ts_zscore(anl11_emp1regsubsecrnk,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-301783,20000000,30,36,0.0393,-0.0123,0.0314,-0.000629,-0.34,-1.09,2012-01-22,07dpzP2,"ts_zscore(anl11_emp2reg_industryrnk,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-331180,20000000,39,44,0.0393,-0.0136,0.0331,-0.00069,-0.35,-1.06,2012-01-22,xxQNnoW,"ts_zscore(anl11_emp2regsubsecrnk,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
85493,20000000,32,32,0.0393,0.0035,0.0045,0.000178,0.07,0.4,2012-01-22,oKvNlZm,"ts_zscore(anl11_emp_totalcorregsectperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
72160,20000000,35,33,0.0393,0.003,0.0052,0.00015,0.06,0.39,2012-01-22,z9jNkmE,"ts_zscore(anl11_empposcorreg_industryperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
62133,20000000,30,31,0.0393,0.0025,0.0054,0.000129,0.05,0.35,2012-01-22,Np6bbpw,"ts_zscore(anl11_emp_ttcrg_industryperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
12107,20000000,30,32,0.0426,0.0005,0.0129,2.3e-05,0.0,0.06,2012-01-22,MpXG7x9,"ts_zscore(anl11_empposcorregsubsecperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-93199,20000000,31,32,0.0393,-0.0038,0.0166,-0.000194,-0.08,-0.46,2012-01-22,17LpwzQ,"ts_zscore(anl11_empposcorreg_industryrnk,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-95907,20000000,33,33,0.0393,-0.0039,0.0176,-0.0002,-0.08,-0.45,2012-01-22,bLMQjqr,"ts_zscore(anl11_emp_ttcrg_industryrnk,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-102429,20000000,37,37,0.0393,-0.0042,0.0174,-0.000213,-0.09,-0.49,2012-01-22,XpLo7Kl,"ts_zscore(anl11_empposcorregsubsecrnk,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-110999,20000000,38,38,0.0393,-0.0045,0.0193,-0.000231,-0.1,-0.51,2012-01-22,Kb6GGLp,"ts_zscore(anl11_emp_totalcorregsubsecrnk,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-140347,20000000,42,42,0.0393,-0.0057,0.0199,-0.000292,-0.12,-0.56,2012-01-22,OpkGZgv,"ts_zscore(anl11_emp_totalcorregsectrnk,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-522794,20000000,27,28,0.0426,-0.0214,0.0666,-0.001005,-0.24,-0.58,2012-01-22,9wKppRx,"ts_zscore(anl11_emp_totalcorregsubsecperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
116835,20000000,42,39,0.0393,0.0048,0.0043,0.000243,0.13,0.64,2012-01-22,adl1bb5,"ts_zscore(anl11_empregsubsecperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
63332,20000000,33,33,0.0393,0.0026,0.0074,0.000132,0.06,0.4,2012-01-22,7wQz6Lv,"ts_zscore(anl11_ereg_industryperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-48874,20000000,27,24,0.0426,-0.002,0.0139,-9.4e-05,-0.02,-0.17,2012-01-22,Np6bekp,"ts_zscore(anl11_eposcorregsubsecperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-58961,20000000,25,23,0.0426,-0.0024,0.0104,-0.000113,-0.03,-0.25,2012-01-22,Kb6GmR1,"ts_zscore(anl11_eposcorreg_industryperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-85142,20000000,44,44,0.0426,-0.0035,0.0239,-0.000164,-0.04,-0.25,2012-01-22,jZX6jgZ,"ts_zscore(anl11_empreg_industryperc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-89723,20000000,37,39,0.0393,-0.0037,0.0159,-0.000187,-0.07,-0.42,2012-01-22,Kb6GNNE,"ts_zscore(anl11_empreg_industryrnk,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
