pnl,book_size,long_count,short_count,turnover,returns,drawdown,margin,fitness,sharpe,start_date,alpha_id,expression,concentrated_weight,high_turnover,is_ladder_sharpe,low_fitness,low_sharpe,low_sub_universe_sharpe,low_turnover,matches_competition
1082402,20000000,510,481,0.55,0.0105,0.1955,3.8e-05,0.02,0.17,2012-01-22,Kbnobvz,"ts_zscore(fnd72_s_pit_or_bs_q_bs_cash_near_cash_item,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
1399896,20000000,52,50,0.6024,0.0135,0.7238,4.5e-05,0.01,0.07,2012-01-22,wR5dR2x,"ts_zscore(fnd72_s_pit_or_bs_q_bs_common_stock,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-203920,20000000,355,382,0.5555,-0.002,0.3208,-7e-06,-0.0,-0.03,2012-01-22,RpNOmJ1,"ts_zscore(fnd72_s_pit_or_bs_q_bs_lt_borrow,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
422180,20000000,142,119,0.5827,0.0041,0.5293,1.4e-05,0.0,0.03,2012-01-22,LpnvGm6,"ts_zscore(fnd72_s_pit_or_bs_q_bs_non_depr_decomm_fund,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-110964,20000000,441,390,0.5616,-0.0011,0.305,-4e-06,-0.0,-0.02,2012-01-22,m8qG865,"ts_zscore(fnd72_s_pit_or_bs_q_bs_cur_liab,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-671758,20000000,300,351,0.5625,-0.0065,0.3214,-2.3e-05,-0.01,-0.09,2012-01-22,Zpj8KN0,"ts_zscore(fnd72_s_pit_or_bs_q_bs_disclosed_intangibles,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-1835381,20000000,82,95,0.5951,-0.0177,0.8942,-6e-05,-0.02,-0.1,2012-01-22,dxnMjP2,"ts_zscore(fnd72_s_pit_or_bs_q_bs_options_outstanding,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-1119498,20000000,280,256,0.5619,-0.0108,0.3222,-3.8e-05,-0.02,-0.14,2012-01-22,Xpk3oVx,"ts_zscore(fnd72_s_pit_or_bs_q_bs_lt_invest,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-1109190,20000000,442,416,0.5539,-0.0107,0.2303,-3.9e-05,-0.02,-0.16,2012-01-22,Qanx7oX,"ts_zscore(fnd72_s_pit_or_bs_q_bs_other_asset_def_chng_other,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-2281699,20000000,128,118,0.5731,-0.022,0.6129,-7.7e-05,-0.03,-0.16,2012-01-22,9w9epzK,"ts_zscore(fnd72_s_pit_or_bs_q_bs_invest_in_assoc_co,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
