pnl,book_size,long_count,short_count,turnover,returns,drawdown,margin,fitness,sharpe,start_date,alpha_id,expression,concentrated_weight,high_turnover,is_ladder_sharpe,low_fitness,low_sharpe,low_sub_universe_sharpe,low_turnover,matches_competition
11127159,20000000,477,476,0.55,0.1074,0.0735,0.000391,0.83,1.88,2012/1/22,17LM5kz,"ts_zscore(fnd17_fcfmtt,12)",PASS,PASS,,FAIL,PASS,PASS,PASS,PASS
11267034,20000000,3033,3124,0.579,0.1088,0.0726,0.000376,0.75,1.72,2012/1/22,adlpqGx,"ts_zscore(fnd17_ebitda2ev,12)",PASS,PASS,,FAIL,PASS,PASS,PASS,PASS
10950903,20000000,2976,3064,0.5802,0.1057,0.088,0.000364,0.71,1.66,2012/1/22,xxQZgwm,"ts_zscore(fnd17_ebitda2ev_ttm,12)",PASS,PASS,,FAIL,PASS,PASS,PASS,PASS
16470311,20000000,103,92,0.6214,0.159,0.1507,0.000512,0.81,1.6,2012/1/22,ngoERLM,"ts_zscore(fnd17_dai,12)",FAIL,PASS,,FAIL,PASS,FAIL,PASS,PASS
10952949,20000000,3005,3112,0.5826,0.1058,0.0904,0.000363,0.68,1.59,2012/1/22,AwbAMEe,"ts_zscore(fnd17_ebitda2ev_a,12)",PASS,PASS,,FAIL,PASS,PASS,PASS,PASS
8954757,20000000,485,477,0.5487,0.0865,0.0809,0.000315,0.61,1.53,2012/1/22,xxzb0Lp,"ts_zscore(fnd17_rhsfcfmtt,12)",PASS,PASS,,FAIL,FAIL,PASS,PASS,PASS
11254733,20000000,2081,2159,0.6011,0.1087,0.1247,0.000362,0.6,1.42,2012/1/22,WpXezMN,"ts_zscore(fnd17_yield,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
9117332,20000000,611,565,0.5497,0.088,0.1319,0.00032,0.53,1.33,2012/1/22,eO2Q0pl,"ts_zscore(fnd17_tbemtt,12)",PASS,PASS,,FAIL,FAIL,PASS,PASS,PASS
10074161,20000000,630,552,0.5695,0.0973,0.1719,0.000342,0.52,1.25,2012/1/22,ZplAYV0,"ts_zscore(fnd17_qtanbvps,12)",PASS,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
8209100,20000000,587,552,0.5497,0.0793,0.0911,0.000288,0.46,1.22,2012/1/22,LpXZE8v,"ts_zscore(fnd17_ttmtaxpd,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
7653612,20000000,606,589,0.5434,0.0739,0.0907,0.000272,0.45,1.21,2012/1/22,07QrmZ6,"ts_zscore(fnd17_qtaxpd,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
8777649,20000000,1683,1684,0.5797,0.0848,0.0879,0.000292,0.46,1.2,2012/1/22,adl9v82,"ts_zscore(fnd17_alldelay1_beta,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
12855601,20000000,103,92,0.6025,0.1241,0.2411,0.000412,0.54,1.18,2012/1/22,ZpxJeKj,"ts_zscore(fnd17_divnq,12)",FAIL,PASS,,FAIL,FAIL,PASS,PASS,PASS
7866149,20000000,559,523,0.5507,0.076,0.0752,0.000276,0.43,1.17,2012/1/22,k3mgreK,"ts_zscore(fnd17_qwcappspr,12)",PASS,PASS,,FAIL,FAIL,PASS,PASS,PASS
7612938,20000000,566,522,0.5506,0.0735,0.1613,0.000267,0.42,1.16,2012/1/22,eOKYZa6,"ts_zscore(fnd17_alldelay1_tbemtt,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
11139716,20000000,331,316,0.5778,0.1076,0.1743,0.000372,0.5,1.16,2012/1/22,WpdRQzP,"ts_zscore(fnd17_aepsnorm,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
7697938,20000000,705,618,0.5528,0.0743,0.1275,0.000269,0.43,1.16,2012/1/22,17mZXwm,"ts_zscore(fnd17_ttmebitdps,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
7710876,20000000,619,572,0.5496,0.0745,0.1402,0.000271,0.42,1.15,2012/1/22,Opk3eQd,"ts_zscore(fnd17_inmtt,12)",PASS,PASS,,FAIL,FAIL,PASS,PASS,PASS
7987181,20000000,642,583,0.5496,0.0771,0.1608,0.000281,0.43,1.14,2012/1/22,YpkM58M,"ts_zscore(fnd17_ttmebit,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
9360345,20000000,617,533,0.5753,0.0904,0.1765,0.000314,0.45,1.13,2012/1/22,oKzWmjv,"ts_zscore(fnd17_qtanbvdolr,12)",PASS,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
10466280,20000000,609,532,0.5808,0.1011,0.1953,0.000348,0.47,1.13,2012/1/22,vLz2LAz,"ts_zscore(fnd17_spvbq,12)",PASS,PASS,,FAIL,FAIL,FAIL,PASS,PASS
7215441,20000000,622,576,0.5488,0.0697,0.1209,0.000254,0.4,1.11,2012/1/22,5w9X03n,"ts_zscore(fnd17_cainmtt,12)",PASS,PASS,,FAIL,FAIL,PASS,PASS,PASS
6917374,20000000,662,635,0.5426,0.0668,0.108,0.000246,0.39,1.11,2012/1/22,ZpxJWQ8,"ts_zscore(fnd17_qebit,12)",PASS,PASS,,FAIL,FAIL,PASS,PASS,PASS
6286560,20000000,3071,3268,0.337,0.0607,0.0729,0.00036,0.47,1.1,2012/1/22,jZX7NmW,"ts_zscore(fnd17_mvolshsout,12)",PASS,PASS,,FAIL,FAIL,PASS,PASS,PASS
8567695,20000000,191,191,0.5709,0.0827,0.2156,0.00029,0.41,1.07,2012/1/22,7wQR1OL,"ts_zscore(fnd17_alldelay1_fcf1a,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
7088451,20000000,643,574,0.5552,0.0684,0.1889,0.000247,0.38,1.07,2012/1/22,Pplgj07,"ts_zscore(fnd17_rhsfcmtt,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
7296154,20000000,696,607,0.5568,0.0705,0.1791,0.000253,0.38,1.07,2012/1/22,XplJWVa,"ts_zscore(fnd17_ttmebitd,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
15466785,20000000,75,68,0.6299,0.1494,0.3794,0.000474,0.52,1.06,2012/1/22,EwbP0O1,"ts_zscore(fnd17_alldelay1_dai,12)",FAIL,PASS,,FAIL,FAIL,FAIL,PASS,PASS
6082718,20000000,3081,3257,0.3353,0.0587,0.0706,0.00035,0.44,1.06,2012/1/22,xxzbVGw,"ts_zscore(fnd17_vol3mavg,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
5239805,20000000,3060,3330,0.3941,0.0506,0.0823,0.000257,0.38,1.05,2012/1/22,XpL05M1,"ts_zscore(fnd17_dvolshsout,12)",PASS,PASS,,FAIL,FAIL,PASS,PASS,PASS
10088263,20000000,306,296,0.579,0.0974,0.211,0.000337,0.43,1.05,2012/1/22,Gw8OV23,"ts_zscore(fnd17_roxlcxspea,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
9192670,20000000,409,385,0.5689,0.0888,0.1455,0.000312,0.41,1.04,2012/1/22,Opm8JER,"ts_zscore(fnd17_ttmniperem,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
8051783,20000000,630,616,0.5519,0.0777,0.146,0.000282,0.39,1.03,2012/1/22,ZplAnx1,"ts_zscore(fnd17_sphscq,12)",PASS,PASS,,FAIL,FAIL,PASS,PASS,PASS
6232148,20000000,710,655,0.547,0.0602,0.1195,0.00022,0.34,1.02,2012/1/22,6w1kYM7,"ts_zscore(fnd17_qebitd,12)",PASS,PASS,,FAIL,FAIL,FAIL,PASS,PASS
9831287,20000000,592,512,0.5889,0.0949,0.1638,0.000322,0.41,1.02,2012/1/22,YpkMKwW,"ts_zscore(fnd17_qtotse,12)",FAIL,PASS,,FAIL,FAIL,PASS,PASS,PASS
9494973,20000000,562,491,0.5924,0.0917,0.1518,0.00031,0.4,1.02,2012/1/22,eO2Qaeg,"ts_zscore(fnd17_ttmrev,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
5095902,20000000,3064,3329,0.3937,0.0492,0.0836,0.00025,0.36,1.02,2012/1/22,5w6grdo,"ts_zscore(fnd17_vol10davg,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
8676187,20000000,305,294,0.5775,0.0838,0.1888,0.00029,0.38,1.01,2012/1/22,8zr229v,"ts_zscore(fnd17_abepsxclxo,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
8816501,20000000,343,337,0.5586,0.0851,0.137,0.000305,0.39,1.01,2012/1/22,xxQ7eqn,"ts_zscore(fnd17_alldelay1_rhsfcfmtt,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
23488716,20000000,90,88,0.5766,0.2268,0.3893,0.000787,0.63,1.01,2012/1/22,Lp6vow1,"ts_zscore(fnd17_alldelay1_tcpngmpoa,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
8167529,20000000,632,578,0.5576,0.0789,0.1413,0.000283,0.38,1.01,2012/1/22,jZX7n8j,"ts_zscore(fnd17_qrevps,12)",PASS,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
6338952,20000000,634,587,0.5463,0.0612,0.1597,0.000224,0.34,1.01,2012/1/22,9w6WjXV,"ts_zscore(fnd17_ttmepsincx,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
9552973,20000000,302,292,0.5791,0.0922,0.1898,0.000319,0.4,0.99,2012/1/22,QajAkzM,"ts_zscore(fnd17_aepsinclxo,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
6338811,20000000,635,586,0.5467,0.0612,0.1472,0.000224,0.33,0.99,2012/1/22,Gw6RV85,"ts_zscore(fnd17_lcxspebmtt,12)",PASS,PASS,,FAIL,FAIL,PASS,PASS,PASS
9012573,20000000,586,504,0.5769,0.087,0.1304,0.000302,0.38,0.99,2012/1/22,Opm8Wed,"ts_zscore(fnd17_ttmrevps,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
8656718,20000000,339,338,0.56,0.0836,0.136,0.000299,0.38,0.98,2012/1/22,roLMPko,"ts_zscore(fnd17_alldelay1_fcfmtt,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
7956035,20000000,631,578,0.5577,0.0768,0.1444,0.000275,0.36,0.98,2012/1/22,27RYvmw,"ts_zscore(fnd17_qrevpsna,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
7906801,20000000,614,555,0.5652,0.0763,0.1643,0.00027,0.36,0.97,2012/1/22,Np6Znag,"ts_zscore(fnd17_qrev,12)",PASS,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
11388806,20000000,77,69,0.5982,0.11,0.2778,0.000368,0.41,0.96,2012/1/22,qAdJzEK,"ts_zscore(fnd17_alldelay1_divnq,12)",FAIL,PASS,,FAIL,FAIL,PASS,PASS,PASS
9491586,20000000,404,374,0.5824,0.0917,0.1605,0.000315,0.38,0.96,2012/1/22,p6ELnR6,"ts_zscore(fnd17_qrevperemp,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
5999341,20000000,639,590,0.5462,0.0579,0.1537,0.000212,0.31,0.96,2012/1/22,8z6PVJz,"ts_zscore(fnd17_xlcxspemtt,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
10347313,20000000,238,226,0.5775,0.0999,0.2454,0.000346,0.4,0.95,2012/1/22,OpkjZGp,"ts_zscore(fnd17_alldelay1_aepsnorm,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
9511270,20000000,320,303,0.582,0.0918,0.2021,0.000316,0.38,0.95,2012/1/22,RpYgRZe,"ts_zscore(fnd17_aninorm,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
6137179,20000000,571,526,0.5502,0.0593,0.1756,0.000215,0.31,0.94,2012/1/22,EwbPvrP,"ts_zscore(fnd17_alldelay1_inmtt,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
8568688,20000000,321,305,0.58,0.0827,0.2005,0.000285,0.35,0.94,2012/1/22,XpL0jv8,"ts_zscore(fnd17_aniacnorm,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
8958409,20000000,594,514,0.5875,0.0865,0.1642,0.000294,0.36,0.94,2012/1/22,lVzKenn,"ts_zscore(fnd17_qtotce,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
5837112,20000000,628,608,0.5436,0.0564,0.093,0.000207,0.3,0.94,2012/1/22,lVzKlqO,"ts_zscore(fnd17_tbeq,12)",PASS,PASS,,FAIL,FAIL,PASS,PASS,PASS
10320453,20000000,318,294,0.6018,0.0997,0.1992,0.000331,0.37,0.92,2012/1/22,jZX7vGZ,"ts_zscore(fnd17_atanbvps,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
21343755,20000000,85,83,0.5746,0.2061,0.6298,0.000717,0.55,0.91,2012/1/22,27Rx6V6,"ts_zscore(fnd17_alldelay1_aptmgnpct,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
8688571,20000000,435,397,0.5743,0.0839,0.1142,0.000292,0.35,0.91,2012/1/22,8zrwKXX,"ts_zscore(fnd17_qinventory,12)",PASS,PASS,,FAIL,FAIL,PASS,PASS,PASS
8894427,20000000,284,252,0.6031,0.0859,0.1787,0.000285,0.34,0.91,2012/1/22,adPxLKW,"ts_zscore(fnd17_ttmdivshr,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
8439628,20000000,580,499,0.5793,0.0815,0.1423,0.000281,0.34,0.9,2012/1/22,Opk3Y6R,"ts_zscore(fnd17_atq,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
8804195,20000000,306,291,0.5843,0.085,0.1792,0.000291,0.34,0.88,2012/1/22,xxzbg1n,"ts_zscore(fnd17_rhsfca,12)",FAIL,PASS,,FAIL,FAIL,PASS,PASS,PASS
4331668,20000000,3067,3264,0.321,0.0418,0.0798,0.000261,0.32,0.88,2012/1/22,p6z5xeV,"ts_zscore(fnd17_vol1davg,12)",PASS,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
10326845,20000000,182,169,0.6264,0.0997,0.2025,0.000318,0.35,0.87,2012/1/22,7wQr8mv,"ts_zscore(fnd17_adivshr,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
7819220,20000000,535,487,0.5649,0.0755,0.1246,0.000267,0.32,0.87,2012/1/22,Qaj8lpG,"ts_zscore(fnd17_qcurast,12)",PASS,PASS,,FAIL,FAIL,PASS,PASS,PASS
9067883,20000000,291,279,0.5856,0.0876,0.2572,0.000299,0.34,0.87,2012/1/22,xxzbxvn,"ts_zscore(fnd17_tbea,12)",FAIL,PASS,,FAIL,FAIL,PASS,PASS,PASS
8646547,20000000,294,282,0.584,0.0835,0.2703,0.000286,0.33,0.86,2012/1/22,7wQpkvv,"ts_zscore(fnd17_aniexclxor,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
5401679,20000000,590,565,0.5506,0.0522,0.1251,0.000189,0.26,0.86,2012/1/22,Wpd5j9x,"ts_zscore(fnd17_anrhsfcq,12)",PASS,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
6815919,20000000,616,592,0.5542,0.0658,0.1529,0.000238,0.3,0.86,2012/1/22,Wpd5XYZ,"ts_zscore(fnd17_qcash,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
5404234,20000000,590,565,0.5504,0.0522,0.1277,0.00019,0.26,0.86,2012/1/22,Gw8OEr5,"ts_zscore(fnd17_rhsfcq,12)",PASS,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
