pnl,book_size,long_count,short_count,turnover,returns,drawdown,margin,fitness,sharpe,start_date,alpha_id,expression,concentrated_weight,high_turnover,is_ladder_sharpe,low_fitness,low_sharpe,low_sub_universe_sharpe,low_turnover,matches_competition
3914395,20000000,1037,1010,0.595,0.0378,0.148,0.000127,0.16,0.62,2012-01-22,LpnrVXe,"ts_zscore(fnd31_adpmoc,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
2312880,20000000,272,269,0.7044,0.0226,0.0935,6.4e-05,0.1,0.55,2012-01-22,jZnxzN9,"ts_zscore(fnd31_chg12mtotdebt,12)",FAIL,FAIL,FAIL,FAIL,FAIL,ERROR,PASS,PASS
2223410,20000000,356,319,0.4275,0.0219,0.176,0.000102,0.07,0.3,2012-01-22,vL5687r,"ts_zscore(fnd31_devnorthamericaadditionalfactor4_earningstorpedo,12)",FAIL,PASS,FAIL,FAIL,FAIL,ERROR,PASS,PASS
2654958,20000000,537,539,0.6784,0.0259,0.1587,7.6e-05,0.07,0.34,2012-01-22,QangZl5,"ts_zscore(fnd31_capexdeplink,12)",FAIL,PASS,FAIL,FAIL,FAIL,ERROR,PASS,PASS
1542522,20000000,525,530,0.6036,0.0151,0.1096,5e-05,0.05,0.34,2012-01-22,9w9mZKq,"ts_zscore(fnd31_cpgspea2y,12)",FAIL,PASS,FAIL,FAIL,FAIL,ERROR,PASS,PASS
1417539,20000000,114,107,0.4315,0.014,0.2287,6.5e-05,0.03,0.15,2012-01-22,27vWMVJ,"ts_zscore(fnd31_devnorthamericaadditionalfactor4_divgp,12)",FAIL,PASS,FAIL,FAIL,FAIL,ERROR,PASS,PASS
609553,20000000,2438,2428,0.5659,0.0061,0.1629,2.2e-05,0.02,0.19,2012-01-22,qAn39zK,"ts_zscore(fnd31_60dsigma,12)",PASS,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
771690,20000000,397,389,0.7271,0.0075,0.1112,2.1e-05,0.02,0.21,2012-01-22,9w9mZgd,"ts_zscore(fnd31_chgqtrepssurp,12)",FAIL,FAIL,FAIL,FAIL,FAIL,ERROR,PASS,PASS
-192873,20000000,185,161,0.4629,-0.0019,0.4982,-8e-06,-0.0,-0.01,2012-01-22,RpNKMgg,"ts_zscore(fnd31_devnorthamericaadditionalfactor4_mpgghcy3,12)",FAIL,PASS,FAIL,FAIL,FAIL,ERROR,PASS,PASS
-2584163,20000000,486,472,0.5883,-0.0254,0.5003,-8.7e-05,-0.02,-0.12,2012-01-22,oKnr8Ak,"ts_zscore(fnd31_coreepsp,12)",FAIL,PASS,FAIL,FAIL,FAIL,ERROR,PASS,PASS
-3123441,20000000,280,290,0.6561,-0.0305,0.3282,-9.3e-05,-0.08,-0.35,2012-01-22,vL56war,"ts_zscore(fnd31_chginvavgast,12)",FAIL,PASS,FAIL,FAIL,FAIL,ERROR,PASS,PASS
-4131159,20000000,134,106,0.4695,-0.0407,0.639,-0.000173,-0.08,-0.26,2012-01-22,ngnQ9Ed,"ts_zscore(fnd31_devnorthamericaadditionalfactor4_mpg,12)",FAIL,PASS,FAIL,FAIL,FAIL,ERROR,PASS,PASS
-2901635,20000000,388,388,0.6213,-0.028,0.3706,-9e-05,-0.1,-0.47,2012-01-22,dxnokmw,"ts_zscore(fnd31_creditrev3m,12)",PASS,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-8422386,20000000,177,165,0.4633,-0.0829,1.1374,-0.000358,-0.16,-0.38,2012-01-22,Npn30Eo,"ts_zscore(fnd31_devnorthamericaadditionalfactor4_apgghcy3,12)",FAIL,PASS,FAIL,FAIL,FAIL,ERROR,PASS,PASS
-4955547,20000000,387,386,0.7285,-0.0479,0.6054,-0.000131,-0.2,-0.77,2012-01-22,oKnr7kv,"ts_zscore(fnd31_creditrisk,12)",PASS,FAIL,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-12836638,20000000,208,186,0.4416,-0.1264,1.507,-0.000572,-0.25,-0.46,2012-01-22,KbnQ32g,"ts_zscore(fnd31_devnorthamericaadditionalfactor4_apgghcy1,12)",FAIL,PASS,FAIL,FAIL,FAIL,ERROR,PASS,PASS
-15235860,20000000,500,475,0.3364,-0.15,2.4173,-0.000892,-0.27,-0.4,2012-01-22,5wLebmk,"ts_zscore(fnd31_devnorthamericaadditionalfactor4_numrevy2,12)",FAIL,PASS,FAIL,FAIL,FAIL,ERROR,PASS,PASS
-12342058,20000000,139,127,0.4563,-0.1215,1.4965,-0.000533,-0.28,-0.54,2012-01-22,QangMoG,"ts_zscore(fnd31_devnorthamericaadditionalfactor4_apg,12)",FAIL,PASS,FAIL,FAIL,FAIL,ERROR,PASS,PASS
-19067878,20000000,378,350,0.4784,-0.1877,2.0418,-0.000785,-0.45,-0.72,2012-01-22,WpN0M5d,"ts_zscore(fnd31_devnorthamericaadditionalfactor4_fwdebitdaev,12)",FAIL,PASS,FAIL,FAIL,FAIL,ERROR,PASS,PASS
-20544561,20000000,380,356,0.4971,-0.2023,2.2052,-0.000814,-0.6,-0.94,2012-01-22,MpbZWEa,"ts_zscore(fnd31_devnorthamericaadditionalfactor4_pbdwf,12)",FAIL,PASS,FAIL,FAIL,FAIL,ERROR,PASS,PASS
6182993,20000000,411,414,0.6301,0.0597,0.1293,0.00019,0.27,0.89,2012-01-22,bLNn3MR,"ts_zscore(fnd31_eqcdspricediv,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
3183867,20000000,146,148,0.4366,0.0313,0.3468,0.000144,0.08,0.29,2012-01-22,EwqLJnP,"ts_zscore(fnd31_devnorthamericaadditionalfactor4_y5speq4vc,12)",FAIL,PASS,FAIL,FAIL,FAIL,ERROR,PASS,PASS
3356702,20000000,142,132,0.5479,0.0329,0.2816,0.00012,0.07,0.27,2012-01-22,MpbZwAr,"ts_zscore(fnd31_fc_fqsurstd,12)",FAIL,PASS,FAIL,FAIL,FAIL,ERROR,PASS,PASS
-308591,20000000,257,231,0.3453,-0.003,0.3323,-1.8e-05,-0.0,-0.04,2012-01-22,07A6088,"ts_zscore(fnd31_devnorthamericaadditionalfactor4_twepsstdrev,12)",FAIL,PASS,FAIL,FAIL,FAIL,ERROR,PASS,PASS
-121314,20000000,240,205,0.4404,-0.0012,0.3484,-5e-06,-0.0,-0.01,2012-01-22,OpnVaL1,"ts_zscore(fnd31_devnorthamericaadditionalfactor4_yoychgroeart,12)",FAIL,PASS,FAIL,FAIL,FAIL,ERROR,PASS,PASS
-2272396,20000000,1221,1196,0.5394,-0.022,0.3184,-8.2e-05,-0.07,-0.34,2012-01-22,Npn3o6g,"ts_zscore(fnd31_ebitdadebtchg,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-2642573,20000000,882,924,0.5399,-0.0256,0.3391,-9.5e-05,-0.09,-0.41,2012-01-22,MpbZAX8,"ts_zscore(fnd31_ebitdadebt,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-6014369,20000000,183,174,0.4472,-0.0592,1.133,-0.000265,-0.1,-0.27,2012-01-22,RpNKWxe,"ts_zscore(fnd31_devnorthamericaadditionalfactor4_y5speq4rqsr,12)",FAIL,PASS,FAIL,FAIL,FAIL,ERROR,PASS,PASS
-5608767,20000000,570,560,0.6263,-0.0548,0.6264,-0.000175,-0.14,-0.46,2012-01-22,lV79xxe,"ts_zscore(fnd31_fc_y2repsg,12)",FAIL,PASS,FAIL,FAIL,FAIL,ERROR,PASS,PASS
-7623517,20000000,190,175,0.4514,-0.0751,1.1331,-0.000333,-0.15,-0.36,2012-01-22,LpnrARL,"ts_zscore(fnd31_devnorthamericaadditionalfactor4_slope4qeps5y,12)",FAIL,PASS,FAIL,FAIL,FAIL,ERROR,PASS,PASS
-11193135,20000000,616,588,0.4785,-0.1094,1.9316,-0.000457,-0.16,-0.33,2012-01-22,jZnxQOW,"ts_zscore(fnd31_dtsm1_rd,12)",FAIL,PASS,FAIL,FAIL,FAIL,ERROR,PASS,PASS
-10372627,20000000,350,343,0.4585,-0.103,1.3884,-0.000449,-0.18,-0.39,2012-01-22,dxnoA1v,"ts_zscore(fnd31_devnorthamericaadditionalfactor4_pbwt,12)",FAIL,PASS,FAIL,FAIL,FAIL,ERROR,PASS,PASS
