pnl,book_size,long_count,short_count,turnover,returns,drawdown,margin,fitness,sharpe,start_date,alpha_id,expression,concentrated_weight,high_turnover,is_ladder_sharpe,low_fitness,low_sharpe,low_sub_universe_sharpe,low_turnover,matches_competition
-436495,20000000,111,115,0.4527,-0.0042,0.3797,-1.9e-05,-0.0,-0.03,2012-01-22,eOnZmeN,"ts_zscore(fnd7_ointfund_qerxe,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-1128977,20000000,52,45,0.4087,-0.0109,0.5019,-5.3e-05,-0.01,-0.08,2012-01-22,EwqP1o0,"ts_zscore(fnd7_ointfund_qepps,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-1348456,20000000,40,40,0.4286,-0.0131,0.253,-6.1e-05,-0.02,-0.11,2012-01-22,m8qWp3x,"ts_zscore(fnd7_ointfund_qektsc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-1565756,20000000,195,240,0.4705,-0.0151,0.3569,-6.4e-05,-0.04,-0.2,2012-01-22,17oAe9R,"ts_zscore(fnd7_ointfund_qfcnif,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-2135809,20000000,263,183,0.549,-0.0206,0.4933,-7.5e-05,-0.05,-0.24,2012-01-22,QanpMJK,"ts_zscore(fnd7_ointfund_qfcnao,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-3405665,20000000,107,103,0.4377,-0.0329,0.4162,-0.00015,-0.1,-0.37,2012-01-22,5wLd0J5,"ts_zscore(fnd7_ointfund_qiim,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-3603724,20000000,261,237,0.5714,-0.0348,0.5937,-0.000122,-0.12,-0.47,2012-01-22,bLN1Xkp,"ts_zscore(fnd7_ointfund_qehc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-4830630,20000000,275,198,0.5835,-0.0466,0.6824,-0.00016,-0.14,-0.51,2012-01-22,dxnrpXx,"ts_zscore(fnd7_ointfund_qelas,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-5768905,20000000,56,54,0.4162,-0.0558,1.1046,-0.000268,-0.15,-0.41,2012-01-22,xxep8Yb,"ts_zscore(fnd7_ointfund_qhctsvi,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-10166420,20000000,34,35,0.4821,-0.0982,1.3037,-0.000407,-0.2,-0.45,2012-01-22,Qanpk0r,"ts_zscore(fnd7_ointfund_qidxt,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
7558993,20000000,61,64,0.3801,0.073,0.2048,0.000384,0.25,0.58,2012-01-22,WpN2deG,"ts_zscore(fnd7_ointfund_qod,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
3599134,20000000,268,241,0.5117,0.0348,0.2259,0.000136,0.11,0.43,2012-01-22,RpNwXzg,"ts_zscore(fnd7_ointfund_qip,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
3704231,20000000,274,242,0.4935,0.0358,0.2592,0.000145,0.11,0.42,2012-01-22,EwqP3zP,"ts_zscore(fnd7_ointfund_qipspe,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
3200667,20000000,270,243,0.5077,0.0309,0.2133,0.000122,0.1,0.39,2012-01-22,lV7Pkk8,"ts_zscore(fnd7_ointfund_qmocbi,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
3098201,20000000,272,244,0.5073,0.0299,0.2128,0.000118,0.09,0.37,2012-01-22,xxepMGJ,"ts_zscore(fnd7_ointfund_qjdabi,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
2132299,20000000,14,14,0.5712,0.0206,0.342,7.2e-05,0.03,0.15,2012-01-22,5wLdRe6,"ts_zscore(fnd7_ointfund_qktsp,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
81131,20000000,0,0,0.0437,0.0111,0.0892,0.000507,0.03,0.09,2012-01-22,Ppnme8q,"ts_zscore(fnd7_ointfund_qix,12)",FAIL,PASS,FAIL,FAIL,FAIL,ERROR,PASS,PASS
851517,20000000,234,207,0.4023,0.0082,0.1753,4.1e-05,0.02,0.12,2012-01-22,07A2o6K,"ts_zscore(fnd7_ointfund_qips,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
656938,20000000,249,234,0.4657,0.0063,0.2178,2.7e-05,0.01,0.09,2012-01-22,VpXbn5J,"ts_zscore(fnd7_ointfund_qipon,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
51652,20000000,166,206,0.453,0.0005,0.1528,2e-06,0.0,0.01,2012-01-22,lV7Pkx2,"ts_zscore(fnd7_ointfund_qoaif,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-3498502,20000000,67,62,0.6646,-0.0338,0.379,-0.000102,-0.09,-0.4,2012-01-22,17oAvPk,"ts_zscore(fnd7_ointfund_qivd,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-3059881,20000000,167,169,0.4397,-0.0295,0.5499,-0.000134,-0.1,-0.4,2012-01-22,m8qWJO6,"ts_zscore(fnd7_ointfund_qocavi,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-3792879,20000000,203,139,0.4311,-0.0366,0.4304,-0.00017,-0.12,-0.4,2012-01-22,VpXbqqw,"ts_zscore(fnd7_ointfund_qktss,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-4722459,20000000,239,188,0.5293,-0.0456,0.516,-0.000172,-0.12,-0.42,2012-01-22,9w9OKWo,"ts_zscore(fnd7_ointfund_qocl,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-5545693,20000000,117,94,0.5937,-0.0536,0.6465,-0.00018,-0.15,-0.51,2012-01-22,Npnlqq7,"ts_zscore(fnd7_ointfund_qnptni,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-5618523,20000000,84,77,0.5123,-0.0543,0.6691,-0.000212,-0.17,-0.52,2012-01-22,Ppnmqqw,"ts_zscore(fnd7_ointfund_qnbim,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-6757600,20000000,212,186,0.5366,-0.0653,0.7901,-0.000243,-0.19,-0.54,2012-01-22,27voQEN,"ts_zscore(fnd7_ointfund_qoca,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-7208761,20000000,214,196,0.5987,-0.0696,0.7802,-0.000233,-0.3,-0.87,2012-01-22,ngn5YYa,"ts_zscore(fnd7_ointfund_qoa,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-10252724,20000000,71,42,0.5465,-0.099,1.222,-0.000362,-0.3,-0.7,2012-01-22,eOnZggO,"ts_zscore(fnd7_ointfund_qktst,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-8982290,20000000,97,68,0.6544,-0.0867,0.9248,-0.000265,-0.34,-0.93,2012-01-22,KbnMeQx,"ts_zscore(fnd7_ointfund_qktsc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
10278215,20000000,2,2,0.214,0.0996,0.5436,0.000931,0.28,0.41,2012-01-22,QanpVYg,"ts_zscore(fnd7_ointfund_qrktsp,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
7253236,20000000,61,64,0.3807,0.07,0.2093,0.000368,0.24,0.55,2012-01-22,ZpjvlAd,"ts_zscore(fnd7_ointfund_qodix,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
7335583,20000000,41,29,0.2196,0.0711,0.6315,0.000647,0.11,0.19,2012-01-22,PpnmlgL,"ts_zscore(fnd7_ointfund_qohsc,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
2677079,20000000,0,0,0.0289,0.0259,0.5958,0.001792,0.05,0.11,2012-01-22,5wLd6gX,"ts_zscore(fnd7_ointfund_qpja,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-117081,20000000,43,29,0.223,-0.0011,1.2748,-1e-05,-0.0,-0.0,2012-01-22,EwqP2a0,"ts_zscore(fnd7_ointfund_qrphsc,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-1258178,20000000,230,201,0.5591,-0.0121,0.5226,-4.3e-05,-0.02,-0.14,2012-01-22,17oAmZW,"ts_zscore(fnd7_ointfund_qpdbio,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-3107625,20000000,20,18,0.46,-0.03,0.5989,-0.00013,-0.06,-0.25,2012-01-22,m8qWb62,"ts_zscore(fnd7_ointfund_qpvd,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-3757119,20000000,277,165,0.4799,-0.0363,0.4926,-0.000151,-0.13,-0.49,2012-01-22,KbnM8rp,"ts_zscore(fnd7_ointfund_qopof,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-4389536,20000000,270,185,0.5906,-0.0424,0.6247,-0.000144,-0.14,-0.54,2012-01-22,dxnr0KE,"ts_zscore(fnd7_ointfund_qqes,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-4657223,20000000,268,184,0.59,-0.045,0.681,-0.000152,-0.15,-0.56,2012-01-22,g1mVMZe,"ts_zscore(fnd7_ointfund_qqec,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-5180528,20000000,96,90,0.4215,-0.05,0.5866,-0.000237,-0.15,-0.44,2012-01-22,QanpVKG,"ts_zscore(fnd7_ointfund_qpxt,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-4787636,20000000,277,214,0.5757,-0.0462,0.5241,-0.000161,-0.16,-0.56,2012-01-22,KbnM28N,"ts_zscore(fnd7_ointfund_qsgoc,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-4667644,20000000,269,183,0.5913,-0.0451,0.6683,-0.000152,-0.16,-0.57,2012-01-22,EwqPEVR,"ts_zscore(fnd7_ointfund_qqet,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-5225846,20000000,80,66,0.6063,-0.0505,0.5669,-0.000166,-0.18,-0.62,2012-01-22,adN9PVW,"ts_zscore(fnd7_ointfund_qpspvd,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-6412047,20000000,216,143,0.5866,-0.0619,0.6743,-0.000211,-0.2,-0.62,2012-01-22,ngn5zAw,"ts_zscore(fnd7_ointfund_qpd,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-5286965,20000000,143,116,0.4669,-0.0511,0.5623,-0.000219,-0.2,-0.61,2012-01-22,OpnXjLg,"ts_zscore(fnd7_ointfund_qsitld,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-5808211,20000000,199,134,0.4986,-0.0561,0.6189,-0.000225,-0.23,-0.68,2012-01-22,OpnX2mb,"ts_zscore(fnd7_ointfund_qrtld,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-6401355,20000000,245,217,0.5686,-0.0618,0.7083,-0.000217,-0.27,-0.82,2012-01-22,p6nezvg,"ts_zscore(fnd7_ointfund_qol,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-7161143,20000000,261,210,0.5727,-0.0691,0.7628,-0.000241,-0.32,-0.92,2012-01-22,JpnJXPj,"ts_zscore(fnd7_ointfund_qpa,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-8901101,20000000,179,81,0.6247,-0.086,0.9479,-0.000275,-0.36,-0.98,2012-01-22,dxnr6G2,"ts_zscore(fnd7_ointfund_qspac,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
5921038,20000000,0,0,0.029,0.0574,0.5815,0.003957,0.18,0.27,2012-01-22,robaKb1,"ts_zscore(fnd7_ointfund_qxeja,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
2445843,20000000,282,244,0.4982,0.0236,0.3613,9.5e-05,0.06,0.29,2012-01-22,7wxR1oO,"ts_zscore(fnd7_ointfund_qspepo,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
1936006,20000000,119,124,0.4224,0.0187,0.1755,8.9e-05,0.04,0.21,2012-01-22,jZnk5vo,"ts_zscore(fnd7_ointfund_qvipps,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
2590906,20000000,95,88,0.1435,0.0251,1.5628,0.00035,0.03,0.07,2012-01-22,WpNrEMN,"ts_zscore(fnd7_ointfund_qvalid,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
1291376,20000000,246,225,0.4825,0.0125,0.3274,5.2e-05,0.02,0.14,2012-01-22,roba1vo,"ts_zscore(fnd7_ointfund_qtxt,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-4789899,20000000,91,82,0.5112,-0.0463,0.7652,-0.000181,-0.12,-0.41,2012-01-22,RpNw8Ae,"ts_zscore(fnd7_ointfund_qtbim,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-5191838,20000000,67,54,0.1052,-0.0503,1.0109,-0.000956,-0.12,-0.19,2012-01-22,oKnj1M2,"ts_zscore(fnd7_ointfund_qtvni,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-5096142,20000000,206,153,0.5623,-0.0492,0.6812,-0.000175,-0.13,-0.43,2012-01-22,vL5XE5G,"ts_zscore(fnd7_ointfund_qtcl,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-4922495,20000000,99,81,0.4747,-0.0475,0.524,-0.0002,-0.17,-0.54,2012-01-22,Ewqn5gL,"ts_zscore(fnd7_ointfund_qvis,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-6725701,20000000,192,159,0.5646,-0.0649,0.8699,-0.00023,-0.19,-0.56,2012-01-22,vL5XvKa,"ts_zscore(fnd7_ointfund_qtca,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-5689726,20000000,259,177,0.6059,-0.0549,0.608,-0.000181,-0.21,-0.71,2012-01-22,QanpVYG,"ts_zscore(fnd7_ointfund_qta,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-5943819,20000000,184,183,0.5868,-0.0574,0.6217,-0.000196,-0.23,-0.74,2012-01-22,jZnk5b5,"ts_zscore(fnd7_ointfund_qttld,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-6483535,20000000,182,166,0.5735,-0.0626,0.7144,-0.000218,-0.24,-0.72,2012-01-22,jZnKAnQ,"ts_zscore(fnd7_ointfund_qtnix,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-6402520,20000000,268,189,0.5995,-0.0618,0.6896,-0.000206,-0.26,-0.81,2012-01-22,z95n85o,"ts_zscore(fnd7_ointfund_qtpaci,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-6525362,20000000,261,191,0.5964,-0.063,0.6826,-0.000211,-0.28,-0.85,2012-01-22,WpN2Z9k,"ts_zscore(fnd7_ointfund_qtl,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-6878208,20000000,260,198,0.5745,-0.0664,0.7125,-0.000231,-0.3,-0.87,2012-01-22,g1mV9Y0,"ts_zscore(fnd7_ointfund_qtcer,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-9868829,20000000,212,158,0.5977,-0.0953,1.0173,-0.000319,-0.38,-0.96,2012-01-22,lV7Pv7e,"ts_zscore(fnd7_ointfund_qtnepp,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-15619047,20000000,113,43,0.6051,-0.1508,1.718,-0.000498,-0.39,-0.79,2012-01-22,RpNw1Jb,"ts_zscore(fnd7_ointfund_qtcapd,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-16393194,20000000,95,44,0.61,-0.1583,1.8286,-0.000519,-0.44,-0.86,2012-01-22,robMqA1,"ts_zscore(fnd7_ointfund_qtgepp,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-10879665,20000000,127,115,0.5666,-0.1051,1.0899,-0.000371,-0.5,-1.17,2012-01-22,k3npxdg,"ts_zscore(fnd7_ointfund_qvd,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
4332045,20000000,272,242,0.4913,0.0418,0.2449,0.00017,0.15,0.5,2012-01-22,k3n6joO,"ts_zscore(fnd7_ointfund_qxfspe,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
4088672,20000000,274,242,0.491,0.0395,0.2558,0.000161,0.13,0.47,2012-01-22,Gwn5lWJ,"ts_zscore(fnd7_ointfund_qxpspe,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
2923765,20000000,280,243,0.4979,0.0282,0.3404,0.000113,0.08,0.35,2012-01-22,GwnjPNO,"ts_zscore(fnd7_ointfund_qxspeo,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-3776230,20000000,79,66,0.6051,-0.0365,0.4144,-0.000121,-0.11,-0.46,2012-01-22,dxnJpMx,"ts_zscore(fnd7_ointfund_qxspvd,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-7588152,20000000,227,145,0.5637,-0.0733,0.8469,-0.00026,-0.22,-0.6,2012-01-22,KbnM7rE,"ts_zscore(fnd7_ointfund_qxpac,12)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
