pnl,book_size,long_count,short_count,turnover,returns,drawdown,margin,fitness,sharpe,start_date,alpha_id,expression,concentrated_weight,high_turnover,is_ladder_sharpe,low_fitness,low_sharpe,low_sub_universe_sharpe,low_turnover,matches_competition
12129491,20000000,2158,2157,0.5943,0.1171,0.043,0.000394,1.13,2.54,2012/1/22,AwOJLJR,"ts_zscore(mdl77_fc_stdevfy2epsp,12)",PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS
11188394,20000000,2179,2171,0.5777,0.108,0.054,0.000374,0.99,2.29,2012/1/22,Ewr0mW0,"ts_zscore(mdl77_fc_stdevfy1epsp,12)",PASS,PASS,FAIL,FAIL,PASS,PASS,PASS,PASS
12978185,20000000,2571,2411,0.6128,0.1253,0.0554,0.000409,1.01,2.23,2012/1/22,dxlgX5Y,"ts_zscore(mdl77_global_high52w,12)",PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS
9566264,20000000,2158,2156,0.591,0.0924,0.046,0.000313,0.82,2.08,2012/1/22,vLJ8bMA,"ts_zscore(mdl77_all_delay_1_fc_stdevfy2epsp,12)",PASS,PASS,FAIL,FAIL,PASS,PASS,PASS,PASS
8998965,20000000,2181,2169,0.5752,0.0869,0.065,0.000302,0.72,1.86,2012/1/22,5wqx10o,"ts_zscore(mdl77_all_delay_1_fc_stdevfy1epsp,12)",PASS,PASS,FAIL,FAIL,PASS,PASS,PASS,PASS
10809560,20000000,2105,2058,0.6648,0.1044,0.0693,0.000314,0.73,1.84,2012/1/22,lVRknwx,"ts_zscore(mdl77_ttmcapexp,12)",PASS,PASS,FAIL,FAIL,PASS,PASS,PASS,PASS
9818561,20000000,2572,2409,0.6081,0.0948,0.0796,0.000312,0.7,1.78,2012/1/22,lVR6Yze,"ts_zscore(mdl77_global_all_delay_1_high52w,12)",PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS
8137347,20000000,2478,2453,0.4765,0.0786,0.0819,0.00033,0.69,1.69,2012/1/22,AwOb1vd,"ts_zscore(mdl77_w62isr,12)",PASS,PASS,FAIL,FAIL,PASS,PASS,PASS,PASS
6833981,20000000,2290,2274,0.6107,0.066,0.0829,0.000216,0.52,1.58,2012/1/22,bLW2oZm,"ts_zscore(mdl77_chgalpha36m,12)",PASS,PASS,FAIL,FAIL,PASS,PASS,PASS,PASS
7907158,20000000,2219,2110,0.62,0.0764,0.0519,0.000246,0.54,1.55,2012/1/22,WpWnajN,"ts_zscore(mdl77_mktcappera,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
6724792,20000000,2401,2379,0.6234,0.0649,0.071,0.000208,0.49,1.51,2012/1/22,PpXrwa7,"ts_zscore(mdl77_chg6malpha18m,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
8120790,20000000,2107,2058,0.6594,0.0784,0.0849,0.000238,0.51,1.49,2012/1/22,WpWK5Wo,"ts_zscore(mdl77_all_delay_1_ttmcapexp,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
4127617,20000000,2404,2439,0.2509,0.0399,0.042,0.000318,0.51,1.27,2012/1/22,9wAgVV2,"ts_zscore(mdl77_all_delay_1_pd09erpvc,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
4039777,20000000,2404,2439,0.2507,0.039,0.0406,0.000311,0.5,1.27,2012/1/22,eOqg6q6,"ts_zscore(mdl77_pd09erpvc,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
5640789,20000000,2480,2452,0.4866,0.0545,0.0662,0.000224,0.4,1.2,2012/1/22,WpWw1JG,"ts_zscore(mdl77_all_delay_1_w62isr,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
5104642,20000000,2439,2416,0.6353,0.0493,0.0823,0.000155,0.32,1.15,2012/1/22,Jp50gEe,"ts_zscore(mdl77_chgalpha12m,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
5318522,20000000,2220,2110,0.6144,0.0514,0.0787,0.000167,0.31,1.08,2012/1/22,Gw3E0Ox,"ts_zscore(mdl77_all_delay_1_mktcappera,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
5247059,20000000,2453,2428,0.5481,0.0507,0.1183,0.000185,0.33,1.07,2012/1/22,17nkNmQ,"ts_zscore(mdl77_actrtn9m,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
4371587,20000000,2401,2379,0.6227,0.0422,0.0914,0.000136,0.27,1.03,2012/1/22,07KqQN2,"ts_zscore(mdl77_all_delay_1_chg6malpha18m,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
3335264,20000000,2480,2523,0.5678,0.0322,0.0488,0.000113,0.24,1.01,2012/1/22,rorEJKm,"ts_zscore(mdl77_milliq,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
4003133,20000000,2291,2275,0.6101,0.0387,0.1027,0.000127,0.24,0.96,2012/1/22,jZdvZ25,"ts_zscore(mdl77_all_delay_1_chgalpha36m,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
11184969,20000000,1421,1385,0.4905,0.108,0.2298,0.00044,0.41,0.87,2012/1/22,9wAZJV9,"ts_zscore(mdl77_5shortsentimentfactor_conc_ratio,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
