pnl,book_size,long_count,short_count,turnover,returns,drawdown,margin,fitness,sharpe,start_date,alpha_id,expression,concentrated_weight,high_turnover,is_ladder_sharpe,low_fitness,low_sharpe,low_sub_universe_sharpe,low_turnover,matches_competition
1526051,20000000,18,18,1.6232,0.0147,0.6241,1.8e-05,0.01,0.08,2012-01-22,NpOxA27,"ts_zscore(mdl211_epsq_q1_mae,12)",FAIL,FAIL,FAIL,FAIL,FAIL,PASS,PASS,PASS
1216166,20000000,97,72,0.5671,0.0117,0.974,4.1e-05,0.01,0.05,2012-01-22,9wRZ7Vd,"ts_zscore(mdl211_epsq_q4_madp,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
782038,20000000,104,75,0.5751,0.0076,0.882,2.6e-05,0.0,0.03,2012-01-22,Gwo1Gp3,"ts_zscore(mdl211_epsq_q3_madp,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-1803779,20000000,594,584,0.5833,-0.0174,0.3935,-6e-05,-0.04,-0.24,2012-01-22,z9WKOVO,"ts_zscore(mdl211_epsq_q1_predict,12)",PASS,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-1678329,20000000,573,565,0.6021,-0.0162,0.3151,-5.4e-05,-0.04,-0.22,2012-01-22,QaQZGLg,"ts_zscore(mdl211_epsq_q3_predict,12)",PASS,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-1834597,20000000,563,551,0.6042,-0.0177,0.3014,-5.9e-05,-0.04,-0.24,2012-01-22,z9WKO71,"ts_zscore(mdl211_epsq_q2_predict,12)",PASS,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-2835168,20000000,584,574,0.5917,-0.0274,0.4386,-9.3e-05,-0.07,-0.34,2012-01-22,LpRVGYm,"ts_zscore(mdl211_epsq_q4_predict,12)",PASS,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-9300867,20000000,18,18,1.6261,-0.0898,1.0556,-0.00011,-0.12,-0.52,2012-01-22,oKY8NM6,"ts_zscore(mdl211_epsq_q3_mae,12)",FAIL,FAIL,FAIL,FAIL,FAIL,PASS,PASS,PASS
7115127,20000000,992,984,0.661,0.0687,0.1178,0.000208,0.33,1.01,2012-01-22,m8XwQgX,"ts_zscore(mdl211_nety_y1_predict,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
9931876,20000000,63,66,0.4595,0.1185,0.5279,0.000516,0.29,0.58,2012-01-22,vLmw1Pw,"ts_zscore(mdl211_netq_q2_madp,12)",FAIL,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
10380312,20000000,14,17,1.6347,0.1002,0.3782,0.000123,0.15,0.6,2012-01-22,JpdMenE,"ts_zscore(mdl211_netq_q3_mada,12)",FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,PASS,PASS
9782763,20000000,16,16,1.6415,0.0945,0.384,0.000115,0.13,0.55,2012-01-22,eOrk5gz,"ts_zscore(mdl211_netq_q1_mae,12)",FAIL,FAIL,FAIL,FAIL,FAIL,PASS,PASS,PASS
8008994,20000000,14,17,1.6274,0.0773,0.7736,9.5e-05,0.1,0.45,2012-01-22,jZgzYlO,"ts_zscore(mdl211_netq_q1_mada,12)",FAIL,FAIL,FAIL,FAIL,FAIL,PASS,PASS,PASS
1304878,20000000,575,570,0.5962,0.0126,0.2459,4.2e-05,0.03,0.18,2012-01-22,QaQZNgr,"ts_zscore(mdl211_netq_q4_predict,12)",PASS,PASS,FAIL,FAIL,FAIL,FAIL,PASS,PASS
2512048,20000000,14,17,1.6398,0.0243,0.4515,3e-05,0.02,0.14,2012-01-22,lV0pGw7,"ts_zscore(mdl211_netq_q4_mada,12)",FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,PASS,PASS
1757311,20000000,1,1,1.2031,0.017,1.0748,2.8e-05,0.01,0.05,2012-01-22,YpALEJM,"ts_zscore(mdl211_nety_y1_mada,12)",FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,PASS,PASS
2230971,20000000,1,1,1.2023,0.0216,0.6965,3.6e-05,0.01,0.06,2012-01-22,8zL5XlX,"ts_zscore(mdl211_nety_y1_mae,12)",FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,PASS,PASS
86568,20000000,592,579,0.6092,0.0008,0.191,3e-06,0.0,0.01,2012-01-22,EwKO6gR,"ts_zscore(mdl211_netq_q2_predict,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
69938,20000000,590,584,0.5789,0.0007,0.1963,2e-06,0.0,0.01,2012-01-22,078OY6k,"ts_zscore(mdl211_netq_q1_predict,12)",PASS,PASS,FAIL,FAIL,FAIL,PASS,PASS,PASS
-301223,20000000,15,17,1.6334,-0.0029,0.5964,-4e-06,-0.0,-0.02,2012-01-22,Aw3jVme,"ts_zscore(mdl211_netq_q2_mada,12)",FAIL,FAIL,FAIL,FAIL,FAIL,FAIL,PASS,PASS
-840105,20000000,16,16,1.6464,-0.0081,0.6812,-1e-05,-0.0,-0.05,2012-01-22,xxnOG7p,"ts_zscore(mdl211_netq_q4_mae,12)",FAIL,FAIL,FAIL,FAIL,FAIL,PASS,PASS,PASS
